Random Generator,bet,02-2015,04-2015,06-2015,08-2015,10-2015,12-2015,02-2016,04-2016,06-2016,08-2016,10-2016,12-2016,02-2017,04-2017,06-2017,08-2017,10-2017,12-2017,02-2018,04-2018,06-2018,08-2018,10-2018,12-2018,02-2019,04-2019,06-2019,08-2019,10-2019,12-2019
2507,0.22410345578682603,0.46586345381526106,0.5020242914979757,0.4732510288065844,0.4489795918367347,0.4268292682926829,0.42857142857142855,0.37551020408163266,0.2903225806451613,0.24897959183673468,0.2530612244897959,0.22764227642276422,0.18951612903225806,0.16260162601626016,0.14814814814814814,0.12195121951219512,0.0954356846473029,0.10699588477366255,0.10040160642570281,0.09561752988047809,0.08661417322834646,0.07539682539682539,0.078125,0.07450980392156863,0.06513409961685823,0.057692307692307696,0.04230769230769231,0.030303030303030304,0.03088803088803089,0.038910505836575876,0.04980842911877394
2540,0.126108766690595,0.41796875,0.3968253968253968,0.39285714285714285,0.38671875,0.390625,0.40077821011673154,0.3204633204633205,0.2916666666666667,0.26037735849056604,0.18352059925093633,0.15730337078651685,0.13703703703703704,0.10820895522388059,0.08679245283018867,0.06060606060606061,0.04924242424242424,0.045627376425855515,0.0449438202247191,0.026515151515151516,0.022641509433962263,0.02681992337164751,0.026923076923076925,0.03501945525291829,0.0392156862745098,0.03968253968253968,0.03968253968253968,0.024193548387096774,0.024489795918367346,0.024691358024691357,0.02510460251046025
8862,0.17366810373496303,0.45414847161572053,0.5109170305676856,0.46255506607929514,0.40358744394618834,0.43043478260869567,0.3918918918918919,0.3257918552036199,0.2610619469026549,0.2168141592920354,0.14912280701754385,0.12663755458515283,0.10970464135021098,0.0811965811965812,0.07758620689655173,0.0641025641025641,0.06086956521739131,0.05217391304347826,0.05603448275862069,0.03862660944206009,0.03017241379310345,0.029288702928870293,0.012605042016806723,0.008583690987124463,0.00851063829787234,0.01276595744680851,0.012875536480686695,0.01293103448275862,0.012875536480686695,0.02564102564102564,0.021834061135371178
7832,0.0575216425524559,0.1111111111111111,0.10775862068965517,0.09012875536480687,0.1092436974789916,0.11965811965811966,0.12340425531914893,0.11764705882352941,0.1148936170212766,0.11587982832618025,0.11688311688311688,0.08936170212765958,0.06437768240343347,0.05439330543933055,0.042735042735042736,0.029535864978902954,0.0379746835443038,0.03333333333333333,0.028455284552845527,0.016,0.015625,0.015625,0.01937984496124031,0.015503875968992248,0.01509433962264151,0.01532567049808429,0.011450381679389313,0.011406844106463879,0.007575757575757576,0.0038461538461538464,0.0038910505836575876
8686,0.19861184679320998,0.44635193133047213,0.45493562231759654,0.46153846153846156,0.4956896551724138,0.5234042553191489,0.5341880341880342,0.4956896551724138,0.44871794871794873,0.3898305084745763,0.3278008298755187,0.2926829268292683,0.28225806451612906,0.23076923076923078,0.21161825726141079,0.1836734693877551,0.17768595041322313,0.19753086419753085,0.17479674796747968,0.17269076305220885,0.15261044176706828,0.1383399209486166,0.11462450592885376,0.11857707509881422,0.1377952755905512,0.1388888888888889,0.14396887159533073,0.16602316602316602,0.15384615384615385,0.1685823754789272,0.17938931297709923
8489,0.164784896624042,0.3453815261044177,0.364,0.4024390243902439,0.39094650205761317,0.40585774058577406,0.3975409836065574,0.38271604938271603,0.3493975903614458,0.3132530120481928,0.268,0.25301204819277107,0.2682926829268293,0.24081632653061225,0.19838056680161945,0.18672199170124482,0.2066115702479339,0.23265306122448978,0.2661290322580645,0.268,0.25301204819277107,0.21484375,0.20784313725490197,0.19215686274509805,0.16535433070866143,0.1394422310756972,0.11290322580645161,0.09019607843137255,0.07874015748031496,0.07509881422924901,0.05058365758754864
4266,0.19507104817312199,0.336322869955157,0.37668161434977576,0.36936936936936937,0.35964912280701755,0.4,0.4396551724137931,0.38427947598253276,0.3218884120171674,0.27155172413793105,0.2184873949579832,0.17842323651452283,0.15833333333333333,0.13135593220338984,0.09829059829059829,0.0851063829787234,0.09170305676855896,0.08849557522123894,0.06666666666666667,0.05701754385964912,0.06493506493506493,0.043668122270742356,0.03463203463203463,0.017467248908296942,0.021739130434782608,0.008733624454148471,0.008620689655172414,0.01293103448275862,0.021645021645021644,0.025974025974025976,0.03896103896103896
6072,0.159086633904371,0.3347826086956522,0.336283185840708,0.2850678733031674,0.28,0.27510917030567683,0.2801724137931034,0.30131004366812225,0.3201754385964912,0.2894736842105263,0.23706896551724138,0.2170212765957447,0.2127659574468085,0.1752136752136752,0.14655172413793102,0.09913793103448276,0.09401709401709402,0.09170305676855896,0.07203389830508475,0.06808510638297872,0.060085836909871244,0.03879310344827586,0.04310344827586207,0.043859649122807015,0.05263157894736842,0.06060606060606061,0.09170305676855896,0.1111111111111111,0.11063829787234042,0.1206896551724138,0.12875536480686695
135,0.18752819435903798,0.44106463878326996,0.44866920152091255,0.45977011494252873,0.4144486692015209,0.4367816091954023,0.42084942084942084,0.4094488188976378,0.30739299610894943,0.2627450980392157,0.23828125,0.19367588932806323,0.1673469387755102,0.13414634146341464,0.09465020576131687,0.13692946058091288,0.1875,0.2076271186440678,0.21008403361344538,0.23404255319148937,0.2245762711864407,0.20408163265306123,0.17959183673469387,0.16666666666666666,0.1506276150627615,0.13445378151260504,0.11715481171548117,0.10460251046025104,0.06808510638297872,0.0546218487394958,0.03333333333333333
2514,0.19010443982551803,0.45493562231759654,0.43231441048034935,0.44680851063829785,0.47280334728033474,0.4449152542372881,0.4117647058823529,0.35564853556485354,0.2786885245901639,0.2157676348547718,0.16194331983805668,0.1532258064516129,0.168,0.15384615384615385,0.13360323886639677,0.0967741935483871,0.08163265306122448,0.06504065040650407,0.07377049180327869,0.06719367588932806,0.046875,0.04743083003952569,0.0392156862745098,0.043478260869565216,0.023809523809523808,0.019762845849802372,0.02,0.016,0.007936507936507936,0.011904761904761904,0.007905138339920948
