"Population","shapeRisk","v_to_h","aImp","aImp_2000","aImp_2001","aImp_2002","aImp_2003","aImp_2004","aImp_2005","aImp_2006","aImp_2007","aImp_2008","aImp_2009","aImp_2010","aImp_2011","aImp_2012","aImp_2013","aImp_2014","aImp_2015","aImp_2016","aImp_2017","aImp_2018","aImp_2019","aImp_2020"
7835,0.188778,12.8405,0.000124097,0.007818111,0.00780790321383293,0.00780790321383293,0.00780790321383293,0.00779858821241836,0.00778795456223947,0.00776761975981111,0.00774099041732749,0.00771287932543439,0.00769044524414465,0.00766449742780497,0.0076200758210766,0.00758718337386282,0.00741755268003415,0.00721867876193475,0.00719268761513131,0.00569432589150207,0.00453379354053848,0.00364480170560559,0.00294768355721939,0
7311,0.493481,4.82731,0.000248532,0.015657516,0.0156370726249653,0.0156370726249653,0.0156370726249653,0.015618417251092,0.0155971209881182,0.0155563959978515,0.0155030647831876,0.0154467660338998,0.0154018367681552,0.0153498704620356,0.0152609062585221,0.0151950317757309,0.014855308369052,0.0144570188647684,0.0144049657797031,0.011404161280827,0.00907993566498069,0.0072995306695373,0.00590339564891052,0
8288,0.130705,7.75607,0.000126672,0.007980336,0.00796991640331873,0.00796991640331873,0.00796991640331873,0.00796040811658186,0.00794955381925428,0.00792879707176477,0.00790161517316058,0.00787292077899889,0.00785002119282732,0.00782353496196453,0.00777819161146052,0.00774461664934649,0.00757146613604911,0.00736846560458189,0.00734193514415267,0.00581248256870312,0.00462786929069268,0.00372043096652193,0.00300884768818017,0
7621,0.0435228,3.57745,0.00022264,0.01402632,0.0140080064105318,0.0140080064105318,0.0140080064105318,0.0139912945487226,0.0139722169249619,0.0139357346537333,0.0138879594713312,0.0138375259113009,0.0137972773649352,0.0137507248952553,0.0136710289596404,0.0136120172635665,0.0133076861542407,0.0129508903483336,0.0129042601403163,0.0102160786842875,0.00813399029682818,0.00653906743705351,0.00528838140470217,0
7370,0.365948,18.758,0.000186749,0.011765187,0.0117498256789454,0.0117498256789454,0.0117498256789454,0.011735807876749,0.011719805688644,0.0116892045941881,0.0116491310784748,0.0116068277327054,0.0115730675108888,0.0115340195987425,0.0114671711605457,0.0114176725294367,0.0111624015523639,0.0108631235252468,0.0108240104066831,0.00856918109150197,0.00682273874390211,0.00548492770752024,0.00443586030788145,0
7754,0.0389196,6.46047,3.37853e-05,0.0021284739,0.00212569483912028,0.00212569483912028,0.00212569483912028,0.00212315883811066,0.0021202638361252,0.00211472770390216,0.00210747788863981,0.00209982466839326,0.00209371700933141,0.00208665273896725,0.00207455899528449,0.00206560405522267,0.00201942224679692,0.00196527899607238,0.00195820292902726,0.00155027525679239,0.00123432133657667,0.000992294084985106,0.000802504277184172,0
7958,0.268684,5.10511,0.000159033,0.010019079,0.0100059975003867,0.0100059975003867,0.0100059975003867,0.0099940601238187,0.00998043287022756,0.00995437337938902,0.00992024729879725,0.00988422232416422,0.0098554725618835,0.00982221987184306,0.00976529261830081,0.00972314023300745,0.00950575481569958,0.00925089357153492,0.00921758535256435,0.00729740227002465,0.0058101548637957,0.0046708925247796,0.00377752048119835,0
8718,0.217495,16.5546,0.000114637,0.007222131,0.007212701360421,0.007212701360421,0.007212701360421,0.00720409644799636,0.00719427340831322,0.00717548874191532,0.00715088937259701,0.00712492120864986,0.00710419729286776,0.00708022749648483,0.00703919217951086,0.00700880714626068,0.00685210751735397,0.00666839389535536,0.00664438407161985,0.00526024349681397,0.00418817932832147,0.0033669559548217,0.0027229796042528,0
8828,0.436686,40.355,5.83871e-05,0.0036783873,0.00367358458090352,0.00367358458090352,0.00367358458090352,0.003669201913159,0.00366419882689293,0.00365463139059016,0.00364210240050559,0.00362887625375368,0.00361832111585613,0.0036061127808649,0.00358521260765999,0.00356973685397766,0.00348992634861779,0.00339635703313505,0.00338412831134865,0.00267915562229321,0.00213313018711793,0.00171486338642646,0.00138687232264861,0
9113,0.962247,16.9379,0.000208037,0.013106331,0.0130892186023527,0.0130892186023527,0.0130892186023527,0.0130736028747422,0.0130557765559571,0.0130216871638462,0.0129770455647563,0.012929919951533,0.0128923113149884,0.0128488122306604,0.0127743435666399,0.0127192024589498,0.0124348324850421,0.0121014389839933,0.0120578672602003,0.00954600413781491,0.00760048032420609,0.00611016875854429,0.00494151546123798,0
9004,0.772831,12.6238,0.000160135,0.010088505,0.0100753328537123,0.0100753328537123,0.0100753328537123,0.0100633127585326,0.0100495910765306,0.0100233510095921,0.00998898845643922,0.00995271385108774,0.00992376487079546,0.00989028176024843,0.00983296003616608,0.00979051556100085,0.00957162379765239,0.00931499652322314,0.00928145749896494,0.00734796873925787,0.00585041563143451,0.00470325891139312,0.0038036963539435,0
8236,0.237769,13.0084,0.000116741,0.007354683,0.00734508029272319,0.00734508029272319,0.00734508029272319,0.00733631744930121,0.00732631412161775,0.00730718468923591,0.00728213383328548,0.00725568906041674,0.00723458478647099,0.00721017505837676,0.00716838659619736,0.00713744388863646,0.00697786825966677,0.00679078283396879,0.00676633234387652,0.00535678782645707,0.00426504743640863,0.00342875166937237,0.00277295604368638,0
8724,0.246765,16.2066,0.000101781,0.006412203,0.00640383085011829,0.00640383085011829,0.00640383085011829,0.00639619093812222,0.00638746950610647,0.00637079145163327,0.00634895078580473,0.0063258948292226,0.00630749500305637,0.00628621330652165,0.00624977990720967,0.00622280241242843,0.00608367590938182,0.00592056490542464,0.00589924767041653,0.00467033194648519,0.00371849472871662,0.00298936769138853,0.00241761025759967,0
8852,0.334291,10.0865,0.000162565,0.010241595,0.0102282229703921,0.0102282229703921,0.0102282229703921,0.0102160204739179,0.0102020905695582,0.0101754523175717,0.0101405683231089,0.010103743261636,0.0100743549893581,0.0100403637827757,0.00998217221893614,0.00993908366174854,0.00971687028235777,0.00945634876696393,0.00942230079819675,0.00745947193366507,0.00593919391216256,0.00477462943722873,0.00386141629112203,0
2175,0.522428,7.18804,0.000136783,0.008617329,0.0086060777077424,0.0086060777077424,0.0086060777077424,0.00859581046648365,0.00858408977563358,0.00856167621784767,0.00853232465130749,0.00850133986132535,0.00847661242278087,0.00844801205240616,0.00839904938100294,0.00836279445455634,0.00817582301129851,0.00795661891176839,0.00792797078140895,0.00627643680683117,0.00499726731391955,0.00401739696928894,0.00324901488357607,0
2446,0.34205,25.1457,7.09087e-05,0.0044672481,0.0044614153977833,0.0044614153977833,0.0044614153977833,0.00445609283043031,0.00445001679063531,0.00443839753791403,0.00442318160153065,0.00440711899742483,0.00439430022227354,0.00437947370813955,0.00435409131867793,0.00433529666069467,0.00423837012758356,0.00412473409289832,0.0041098828198511,0.00325372286471674,0.0025905977261979,0.00208263012564587,0.00168429864584803,0
2226,0.168125,15.1753,0.000227183,0.014312529,0.0142938417192052,0.0142938417192052,0.0142938417192052,0.0142767888495438,0.0142573219442311,0.0142200952472112,0.014171345205603,0.0141198825418033,0.014078812718281,0.0140313103390172,0.0139499881968109,0.013889772358915,0.0135792313312022,0.0132151550575165,0.0131675733536538,0.0104245391831319,0.00829996549409053,0.00667249801272066,0.00539629155885938,0
2466,0.900492,17.8089,0.000231853,0.014606739,0.0145876675813018,0.0145876675813018,0.0145876675813018,0.0145702641708811,0.0145503971016133,0.0145124051683077,0.0144626530152109,0.0144101324789474,0.014368218419387,0.014319739575726,0.0142367457661674,0.0141752921245495,0.0138583675795866,0.0134868073119484,0.0134382475130828,0.0106388272151819,0.00847058054388476,0.00680965865290679,0.00550721835170864,0
2620,0.564508,7.24966,0.000225328,0.014195664,0.0141771293050319,0.0141771293050319,0.0141771293050319,0.0141602156758649,0.0141409077221874,0.0141039849894737,0.0140556330028572,0.014004590543216,0.0139638560639873,0.0139167415522731,0.0138360834235441,0.0137763592614307,0.0134683538706555,0.0131072503611629,0.013060057172553,0.0103394204894589,0.0082321944197076,0.00661801557427414,0.00535222963150705,0
2591,0.300303,25.9114,0.000105368,0.006638184,0.0066295167960156,0.0066295167960156,0.0066295167960156,0.006621607635689,0.00661257884005293,0.006595313012013,0.00657270263014386,0.00654883412783847,0.00652978584885238,0.00650775413565964,0.00647003673831922,0.00644210849365559,0.00629807884791605,0.00612921943147329,0.00610715092734841,0.00483492534497845,0.00384954316203823,0.00309471998610966,0.00250281248585455,0
3086,0.148546,7.77506,0.000132411,0.008341893,0.00833100133320573,0.00833100133320573,0.00833100133320573,0.00832106226415246,0.00830971620216999,0.00828801904974615,0.008259605648394,0.00822961122638011,0.00820567415185248,0.00817798793615546,0.00813059026039771,0.00809549415148271,0.00791449888326069,0.00770230121233021,0.00767456876320259,0.00607582282907468,0.00483753947715287,0.00388898876395837,0.00314516650277587,0
3541,0.7629,10.7671,0.00014569,0.00917847,0.00916648604900456,0.00916648604900456,0.00916648604900456,0.00915555022818627,0.00914306631242228,0.0091191932343802,0.00908793036012508,0.00905492791060651,0.00902859027711737,0.00899812751522524,0.00894597650525517,0.00890736073988955,0.00870821413857044,0.00847473596320841,0.00844422233130922,0.0066851441947262,0.00532267807377334,0.00427900078559255,0.00346058339404895,0
3575,0.956875,17.8987,0.000111273,0.007010199,0.00700104607132188,0.00700104607132188,0.00700104607132188,0.00699269366834354,0.00698315888380921,0.00696492544971644,0.00694104794400575,0.00691584181067279,0.00689572603408389,0.00687245962661581,0.00683262848286951,0.0068031350923861,0.00665103378297171,0.00647271120072819,0.00644940594050224,0.00510588269599676,0.00406527803763458,0.00326815330094887,0.00264307430850442,0
3245,0.317025,18.5213,0.000183643,0.011569509,0.0115544031676666,0.0115544031676666,0.0115544031676666,0.0115406185088531,0.011524882468338,0.01149479032975,0.0114553833147399,0.0114137835560952,0.0113805848325943,0.011342186363364,0.0112764497450379,0.0112277743726785,0.0109767490496911,0.0106824485997082,0.0106439860085704,0.00842665890144898,0.00670926329536658,0.00539370266503242,0.00436208330175943,0
3163,0.133604,7.07329,0.000203331,0.012809853,0.0127931277014905,0.0127931277014905,0.0127931277014905,0.0127778652168806,0.0127604421468264,0.0127271238900389,0.0126834921274939,0.01263743254164,0.012600674649163,0.0125581595565808,0.0124853754464276,0.0124314816844154,0.0121535444368842,0.0118276926222468,0.0117851065333752,0.00933006420658846,0.00742855004062329,0.00597195077723467,0.0048297335582083,0
3162,0.988843,2.61577,0.000225102,0.014181426,0.0141629098950033,0.0141629098950033,0.0141629098950033,0.0141460132299072,0.0141267246417659,0.0140898389419003,0.0140415354514714,0.0139905441865148,0.0139498505632485,0.0139027833065566,0.0138222060765046,0.0137625418166698,0.0134548453498557,0.0130941040207985,0.0130469581661224,0.0103290502335181,0.00822393767425717,0.00661137782166555,0.00534686143981884,0
5017,0.267458,21.7144,0.000105369,0.006638247,0.00662957971375909,0.00662957971375909,0.00662957971375909,0.00662167047837023,0.00661264159704594,0.00659537560514385,0.00657276500868982,0.00654889627985927,0.00652984782009459,0.00650781589780883,0.00647009814250966,0.0064421696327917,0.00629813862013198,0.00612927760112092,0.00610720888755386,0.00483497123106668,0.00384957969631013,0.00309474935669642,0.00250283623891512,0
5614,0.115816,1.66724,0.000248072,0.015628536,0.0156081304629601,0.0156081304629601,0.0156081304629601,0.0155895096177268,0.015568252771331,0.0155276031576578,0.0154743706520485,0.015418176104331,0.0153733299967401,0.015321459873409,0.0152326603309195,0.0151669077731202,0.0148278131497251,0.0144302608268587,0.0143783040851983,0.0113830536802397,0.0090631298999046,0.00728602019962603,0.00589246924104957,0
5131,0.703846,43.8887,7.14802e-05,0.0045032526,0.00449737288818763,0.00449737288818763,0.00449737288818763,0.00449200742275242,0.00448588241214364,0.00447416951219812,0.00445883094054371,0.00444263887731303,0.00442971678719476,0.0044147707764006,0.00438918381351459,0.00437023767698163,0.0042725299489865,0.00415797804651884,0.00414300707726302,0.00327994676414213,0.00261147706259135,0.00209941541598128,0.00169787351996223,0
