IUID,Endemicity,Prev_Year2000,Prev_Year2001,Prev_Year2002,Prev_Year2003,Prev_Year2004,Prev_Year2005,Prev_Year2006,Prev_Year2007,Prev_Year2008,Prev_Year2009,Prev_Year2010,Prev_Year2011,Prev_Year2012,Prev_Year2013,Prev_Year2014,Prev_Year2015,Prev_Year2016,Prev_Year2017,Prev_Year2018,Lower_Bound_Year2000,Lower_Bound_Year2001,Lower_Bound_Year2002,Lower_Bound_Year2003,Lower_Bound_Year2004,Lower_Bound_Year2005,Lower_Bound_Year2006,Lower_Bound_Year2007,Lower_Bound_Year2008,Lower_Bound_Year2009,Lower_Bound_Year2010,Lower_Bound_Year2011,Lower_Bound_Year2012,Lower_Bound_Year2013,Lower_Bound_Year2014,Lower_Bound_Year2015,Lower_Bound_Year2016,Lower_Bound_Year2017,Lower_Bound_Year2018,Upper_Bound_Year2000,Upper_Bound_Year2001,Upper_Bound_Year2002,Upper_Bound_Year2003,Upper_Bound_Year2004,Upper_Bound_Year2005,Upper_Bound_Year2006,Upper_Bound_Year2007,Upper_Bound_Year2008,Upper_Bound_Year2009,Upper_Bound_Year2010,Upper_Bound_Year2011,Upper_Bound_Year2012,Upper_Bound_Year2013,Upper_Bound_Year2014,Upper_Bound_Year2015,Upper_Bound_Year2016,Upper_Bound_Year2017,Upper_Bound_Year2018
TZA46536,Unknown,0.172475962,0.1625,0.145044413,0.130032206,0.119023526,0.098678491,0.088946655,0.078144078,0.070598007,0.058823529,0.054669988,0.053571429,0.039473684,0.028985507,0.018031189,0.015154994,0.014492754,0.013333333,0.013986698,0.014472901,0.017801339,0.016653226,0.014338235,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485294118,0.46969697,0.423752032,0.443065314,0.467748918,0.417137097,0.423125,0.41381413,0.383142292,0.42,0.388888889,0.347365196,0.329492468,0.303089623,0.295098039,0.343525022,0.294659443,0.266730769,0.250446429
TZA46618,Unknown,0.169014085,0.155494505,0.14389234,0.134234234,0.121212121,0.105661882,0.092927632,0.078125,0.065152801,0.062019231,0.054299754,0.042865891,0.032258065,0.02739726,0.032795699,0.015384615,0.014185111,0.013888889,0.013986698,0.043340671,0.026267651,0.024183714,0.016374232,0.016082949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459567176,0.461971831,0.42578352,0.45301737,0.45487013,0.405564388,0.393612637,0.411029759,0.380974026,0.369863014,0.34677193,0.333441558,0.303454545,0.28592437,0.296783626,0.271373993,0.258662022,0.246467391,0.23125
CAF09645,Unknown,0.162162162,0.139230769,0.142857143,0.130305603,0.116666667,0.1061601,0.089204545,0.082650273,0.071428571,0.069204981,0.050957481,0.046875,0.047619048,0.031498016,0.020292208,0.015873016,0.021961064,0.014285714,0.014084507,0.015602022,0.015596694,0.014285714,0.012341772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491447368,0.470588235,0.478804348,0.455925972,0.492261905,0.451960512,0.441647318,0.465116279,0.389506858,0.403327114,0.375625,0.377006689,0.338928571,0.322614721,0.32172619,0.281790744,0.276017943,0.254325956,0.221340821
COD14113,Unknown,0.152542373,0.137412587,0.12987013,0.114285714,0.101265823,0.097960816,0.079445145,0.081306187,0.058397272,0.053001053,0.052631579,0.042865891,0.036144578,0.033060109,0.030769231,0.028571429,0.015268065,0.014705882,0.014084507,0.02,0.016122632,0.027529762,0.015378788,0.015373134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44469697,0.37288768,0.4,0.407449495,0.382352941,0.397261905,0.363006632,0.351841761,0.355513196,0.32840229,0.322990705,0.294197138,0.263632442,0.250288462,0.26868633,0.246349206,0.222463768,0.224248768,0.200067568
ETH18866,Unknown,0.169014085,0.152220554,0.13772392,0.128991597,0.126582278,0.111111111,0.096332302,0.094494048,0.078434723,0.068729334,0.054182975,0.050115087,0.039473684,0.035130971,0.035087719,0.026315789,0.016129032,0.01212522,0.014084507,0,0.013928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453824324,0.449446987,0.424242424,0.384519231,0.377181774,0.390378863,0.354126984,0.32454955,0.369991438,0.340361779,0.309199457,0.339285714,0.333333333,0.320754717,0.281752997,0.275567813,0.251866883,0.232918233,0.238296703
COD14063,Unknown,0.157518797,0.154929577,0.144927536,0.121239954,0.107084357,0.094494048,0.083333333,0.071443152,0.070588235,0.062996032,0.056763285,0.045454545,0.033333333,0.032258065,0.031024531,0.015038444,0.015388258,0.012434353,0.014084507,0.028140464,0.015140374,0.012048193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521389731,0.477142857,0.49097312,0.458798077,0.47260582,0.417578125,0.423214286,0.403457323,0.377173913,0.383455882,0.39015419,0.36127451,0.333695652,0.329179567,0.352265083,0.323549285,0.286790607,0.315066712,0.339146341
TCD10706,Unknown,0.176445433,0.157518797,0.153846154,0.130972801,0.121416871,0.114519906,0.086122881,0.102807971,0.076923077,0.065254418,0.059262511,0.044776119,0.045115332,0.033060109,0.032786885,0.024540801,0.020525452,0.013515982,0.014084507,0.016910039,0.030194805,0.014477657,0.01752193,0.014079617,0.011470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482758621,0.467790698,0.470037879,0.47761194,0.413526316,0.405918418,0.407324455,0.384765625,0.423946404,0.366828358,0.382094156,0.396677898,0.327881086,0.286238095,0.318325864,0.278141026,0.281361607,0.250099206,0.253265694
CMR07538,Unknown,0.166382798,0.149253731,0.136674969,0.12973352,0.116774892,0.118912019,0.089758343,0.085714286,0.080863121,0.067231638,0.065732759,0.051397755,0.053038286,0.041428571,0.032795699,0.029850746,0.02739726,0.015625,0.014084507,0.03030303,0,0.01561899,0.015849325,0.0121875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565988999,0.540274983,0.514973829,0.53852459,0.526352339,0.508665938,0.490270319,0.508211102,0.442622951,0.46031746,0.374312877,0.403508772,0.33929366,0.312564212,0.344827586,0.338716512,0.305589431,0.280083333,0.253617647
SEN40210,Unknown,0.151515152,0.151515152,0.128571429,0.119816587,0.108187135,0.098765432,0.090353261,0.075757576,0.071428571,0.0625,0.051315789,0.050641026,0.046153846,0.029437229,0.028381643,0.021933962,0.014709063,0.016025641,0.014084507,0.013356164,0.017748552,0,0.012195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4878125,0.492345679,0.473071726,0.460268055,0.415775862,0.397288603,0.375769928,0.403225806,0.352925244,0.365420663,0.394375463,0.33942029,0.33,0.380952381,0.298825188,0.34375,0.290851401,0.280462185,0.242782555
CAF09654,Unknown,0.155981331,0.129032258,0.130508835,0.110505667,0.107900208,0.100062539,0.086419753,0.087595908,0.070925553,0.06779661,0.052631579,0.048783712,0.03452381,0.028571429,0.029198636,0.015628816,0.014925373,0.014925373,0.014087302,0.028466899,0.024458689,0.014690348,0,0.0121875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459115058,0.412118736,0.39755291,0.386836066,0.383776524,0.375125,0.322725084,0.3234375,0.328125,0.3078125,0.300394737,0.263523392,0.275422705,0.238203463,0.236981659,0.205670335,0.217476002,0.185185185,0.162482493
TZA46546,Unknown,0.171651786,0.159710145,0.148052343,0.147393048,0.130434783,0.106060606,0.096998208,0.103448276,0.085582758,0.090828751,0.071428571,0.067377495,0.044786096,0.043598671,0.03468324,0.027777778,0.016666667,0.015625,0.014087302,0.037872774,0.026789948,0.016666667,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435887097,0.426288056,0.386071429,0.410714286,0.384037538,0.362524284,0.350131579,0.363755981,0.322849462,0.358539446,0.344919018,0.322450793,0.283695927,0.246467391,0.294141755,0.230508226,0.246755853,0.209046053,0.166911765
COD14315,Unknown,0.150949367,0.138888889,0.130152456,0.132862644,0.111893584,0.103896104,0.090909091,0.07194617,0.068381064,0.063027295,0.047247024,0.046164773,0.037974684,0.02739726,0.015625,0.016261237,0.014599318,0.013515982,0.014087302,0.012195122,0.011607143,0.015234375,0.013732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461986301,0.429051173,0.400454545,0.385964912,0.363636364,0.333450704,0.338341056,0.310163524,0.315068493,0.27455572,0.250083333,0.289528509,0.274517654,0.245019305,0.246376812,0.195465686,0.217568767,0.197412251,0.129482922
COD14238,Unknown,0.157518797,0.138461538,0.130152456,0.135135135,0.104978355,0.103448276,0.089418977,0.076923077,0.060153777,0.066120219,0.052982456,0.044816054,0.038967611,0.039736842,0.029198636,0.028571429,0.016949153,0.01369863,0.014185111,0.035602679,0.023338002,0.020936152,0.013689498,0.012341772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500347222,0.514705882,0.467132353,0.492910448,0.456908832,0.413851541,0.437982253,0.372678397,0.386071887,0.375751582,0.405797101,0.354524844,0.320098592,0.292329545,0.284279423,0.2675,0.250105932,0.226330121,0.200136986
TCD10737,Unknown,0.17032967,0.156036217,0.145044413,0.128008193,0.118644068,0.106601732,0.08,0.088235294,0.077935223,0.064004096,0.066666667,0.046514423,0.04590941,0.033060109,0.031498016,0.026685643,0.015749008,0.015058877,0.014185111,0.027136058,0.032773665,0.019607843,0.015596694,0.013441633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469100216,0.433333333,0.431111111,0.414074501,0.385083714,0.409410511,0.392916321,0.361672374,0.365118243,0.33862069,0.323173077,0.314309136,0.297297297,0.313523844,0.274985769,0.256036252,0.264515377,0.250168919,0.215384615
ETH19175,Unknown,0.168952734,0.152777778,0.142857143,0.135468802,0.118034056,0.112932605,0.102195226,0.092121212,0.075192221,0.063492063,0.061879297,0.048399688,0.040007112,0.042857143,0.031746032,0.025641026,0.015873016,0.014705882,0.014185111,0.030746269,0.02775,0.017234074,0.01264665,0.013316456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535402414,0.492903226,0.492008197,0.46302682,0.431196121,0.441403441,0.430821078,0.400245902,0.35381914,0.368680223,0.348824451,0.286105675,0.305327997,0.278016544,0.245918482,0.194583333,0.192916667,0.189200839,0.191793994
COD14307,Unknown,0.173623188,0.162162162,0.144949066,0.137412587,0.127321851,0.118644068,0.117265088,0.088893766,0.082207207,0.076923077,0.062515263,0.055555556,0.037662338,0.038604767,0.029857398,0.027402402,0.016261237,0.015504808,0.014190821,0.032370439,0.016877536,0.018143939,0.013732394,0.014552239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4925,0.45635656,0.424797078,0.44025,0.425195896,0.40463141,0.420388669,0.38880597,0.40692763,0.409907624,0.360375,0.31637688,0.30004717,0.288924731,0.239454524,0.271982537,0.246933809,0.226494624,0.25980413
MOZ33157,Unknown,0.15942029,0.125,0.124228395,0.112007168,0.100020412,0.081081081,0.073170732,0.073801743,0.063301282,0.051290482,0.052982456,0.043167702,0.038230519,0.027031963,0.029411765,0.015038444,0.013986698,0.014495798,0.014285714,0.016904212,0.014914558,0.01298285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465403057,0.444494048,0.461864407,0.41423259,0.418992821,0.357369215,0.355516194,0.337782423,0.328432513,0.311850649,0.290322581,0.24683953,0.239700704,0.229642857,0.21149439,0.208388158,0.187673611,0.169471501,0.147603132
ZMB50828,Unknown,0.157518797,0.139444444,0.139049986,0.130152456,0.107692308,0.108108108,0.091608392,0.088989442,0.067874693,0.068506006,0.060606061,0.048884906,0.041381279,0.044776119,0.032291667,0.01754386,0.015749008,0.016949153,0.014285714,0.015873016,0.019153226,0.014552239,0.012967216,0.01512484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438356164,0.421328785,0.389556277,0.378907223,0.362696759,0.338119084,0.373313012,0.343397145,0.339175141,0.358777666,0.301496907,0.301375299,0.278864169,0.266666667,0.257575758,0.229508197,0.246110031,0.218496503,0.160863095
TZA46524,Unknown,0.156696429,0.128427128,0.12973352,0.12650953,0.115163572,0.106363636,0.09032634,0.076375933,0.06622807,0.064532917,0.059701493,0.050423729,0.041381279,0.033908046,0.029850746,0.023392613,0.014599318,0.015151515,0.014285714,0.01561899,0.017462406,0.01780754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521871328,0.46344817,0.492552648,0.448260713,0.507957938,0.462068966,0.408466709,0.38183234,0.392488076,0.347423246,0.42398465,0.383601624,0.346691176,0.32813083,0.353953713,0.294621849,0.306744868,0.264819005,0.221119115
CMR07429,Unknown,0.180327869,0.164245694,0.157142857,0.144444444,0.125791139,0.108888889,0.109401709,0.089647914,0.067567568,0.075774971,0.055555556,0.049617277,0.049510004,0.032002048,0.035401003,0.027402402,0.014599318,0.015504808,0.014285714,0.013356164,0,0.014925373,0.014690348,0.013175676,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500513699,0.445175439,0.415909091,0.41556338,0.39247921,0.391591184,0.382409502,0.351009373,0.312775735,0.3125,0.311787116,0.283869586,0.29513735,0.250735294,0.273051948,0.235483193,0.258064516,0.221411558,0.190285312
TCD10707,Unknown,0.157518797,0.147844566,0.147058824,0.134731747,0.117647059,0.109232955,0.108585859,0.085526316,0.067874693,0.074078139,0.057287394,0.048003072,0.04412719,0.034575261,0.028169014,0.029198636,0.015873016,0.014928699,0.014285714,0.029086307,0.015378788,0.014925373,0.014885572,0.013928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514055365,0.473938879,0.465915145,0.458400853,0.454287212,0.465916347,0.421854441,0.410891534,0.400087719,0.356280474,0.368799567,0.339144838,0.348188406,0.307680556,0.283738914,0.266531545,0.272609905,0.254765414,0.237270259
CIV15374,Unknown,0.165525114,0.150342466,0.14599318,0.142857143,0.121621622,0.118525022,0.10367219,0.083920188,0.069334295,0.068968798,0.056349206,0.048003072,0.043478261,0.034482759,0.035299003,0.026685643,0.016530055,0.014492754,0.014285714,0.028551587,0.013884132,0.015145862,0.013,0.013175676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454622496,0.420637872,0.383718365,0.37505123,0.353376906,0.338361249,0.321428571,0.338732502,0.285714286,0.283689507,0.285768398,0.272805643,0.246573324,0.193918011,0.215278877,0.174275362,0.166911765,0.163945655,0.105365954
MDG27900,Unknown,0.175735294,0.160190616,0.1500819,0.126984127,0.116699083,0.106876457,0.087595908,0.078201369,0.070954106,0.061257036,0.057983193,0.044117647,0.040540541,0.027984344,0.029850746,0.022762346,0.014925373,0.014084507,0.014285714,0.043040655,0.028498168,0.015287356,0.015818656,0.013879505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463768116,0.455882353,0.446153846,0.393939394,0.444444444,0.390625,0.352146465,0.339065126,0.323775388,0.275048077,0.297929381,0.286648352,0.265625,0.198538961,0.247014732,0.214215457,0.235460152,0.183208627,0.138341056
MDG27859,Unknown,0.162191781,0.137147335,0.131363244,0.115384615,0.106601732,0.105794206,0.087719298,0.07874504,0.06814488,0.059262511,0.056349206,0.050423729,0.041381279,0.031746032,0.028985507,0.019798137,0.018019481,0.015275187,0.014389234,0.013875,0.013175676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521015152,0.493880696,0.439919715,0.438169643,0.429495074,0.394476123,0.376097973,0.400546875,0.37318097,0.448105626,0.400616438,0.369210526,0.319693301,0.289151381,0.327299864,0.256465201,0.265130489,0.282054571,0.220670544
TZA46537,Unknown,0.154960317,0.145913978,0.134066921,0.138888889,0.114754098,0.12294197,0.109482021,0.096556317,0.078862394,0.076447246,0.075961538,0.054804805,0.052982456,0.048399688,0.037735849,0.029198636,0.027973396,0.020422973,0.014389234,0.041638514,0.028551587,0.014275794,0.013862179,0.013126566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510392157,0.449349305,0.454545455,0.446153846,0.441558442,0.370634921,0.4125,0.403267591,0.411231807,0.382720588,0.310846561,0.311753041,0.312491341,0.288538961,0.27421284,0.253689948,0.246566598,0.260856676,0.221323529
TZA46548,Unknown,0.166666667,0.153846154,0.138668589,0.130462185,0.125992063,0.118681319,0.102941176,0.086688137,0.080645161,0.070422535,0.069570478,0.058055275,0.049691358,0.043167702,0.041666667,0.028571429,0.026875902,0.016129032,0.014389234,0.02739726,0.019878788,0.014275794,0.014275794,0.011607143,0,0.012037037,0,0,0,0,0,0,0,0,0,0,0,0,0.545779221,0.528789979,0.5,0.515553977,0.476456767,0.478998183,0.426288056,0.472373188,0.483333333,0.402397629,0.383670635,0.394171554,0.363920455,0.373880597,0.328384252,0.345722291,0.308018868,0.293788683,0.270531057
ETH18657,Unknown,0.176073132,0.167615868,0.143796992,0.145199063,0.131111536,0.111893584,0.114339074,0.093028846,0.086581709,0.070175439,0.074693423,0.062354312,0.056338028,0.044949495,0.032002048,0.027973396,0.017241379,0.016949153,0.014389234,0.03438992,0.027493169,0.023884601,0.026423729,0.0121875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47395148,0.46637931,0.467953149,0.424657534,0.422526316,0.409008667,0.413526316,0.40615942,0.383561644,0.385064935,0.352019056,0.347826087,0.376072761,0.31405543,0.26503268,0.28125,0.280906433,0.26551011,0.229107143
MOZ33235,Unknown,0.194575901,0.173913043,0.153846154,0.131884058,0.114754098,0.121105001,0.096022129,0.095564253,0.079385081,0.075192221,0.064004096,0.046514423,0.044446883,0.031009615,0.030536131,0.016001024,0.015504808,0.013245614,0.014389234,0.03025974,0.016374232,0.014275794,0.01368084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517486021,0.472916667,0.454098462,0.465669014,0.491235504,0.415634058,0.391866567,0.463498264,0.416796875,0.353145425,0.373236741,0.343283582,0.388358209,0.333712121,0.312386649,0.276314082,0.329174388,0.299448052,0.288513143
ZWE52941,Unknown,0.164281333,0.149969331,0.143796992,0.133974359,0.107692308,0.098315382,0.086581709,0.086581709,0.073529412,0.073801743,0.051739518,0.041126761,0.033937302,0.032786885,0.031746032,0.023809524,0.015625,0.014492754,0.014395195,0.015145862,0.018173701,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515777853,0.47602459,0.47320222,0.455970464,0.444444444,0.40278296,0.416757246,0.370967742,0.367647059,0.353252262,0.324312812,0.344501892,0.281690141,0.308938762,0.302922932,0.305752488,0.266301448,0.250201613,0.206547619
TZA46500,Unknown,0.175536881,0.153311966,0.154845155,0.141941392,0.120810811,0.115710383,0.102129509,0.109589041,0.092329545,0.077524038,0.081967213,0.061381476,0.058397272,0.051282051,0.041397031,0.029857398,0.025641026,0.017711599,0.014407131,0.018111888,0.026396825,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515625,0.491737288,0.446971831,0.466792453,0.473005865,0.471428571,0.409370883,0.381509217,0.380087413,0.386390416,0.394366197,0.355263158,0.353611318,0.320219178,0.324153298,0.295172451,0.300550847,0.289121859,0.291472185
ETH18570,Unknown,0.16044616,0.141851107,0.140735035,0.129100529,0.120307553,0.121320437,0.107692308,0.095242503,0.080863121,0.073529412,0.061538462,0.055357143,0.047247024,0.039736842,0.032266458,0.025528455,0.016817411,0.015151515,0.014492754,0.014919886,0.016380432,0.015140374,0.014079617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52173913,0.454689755,0.42219769,0.42952381,0.435107073,0.4375,0.388029412,0.431034483,0.371276882,0.365416667,0.327643541,0.309874871,0.290329284,0.260970513,0.310876361,0.266162509,0.253578947,0.214849624,0.214595238
ETH18594,Unknown,0.151742885,0.142016807,0.126872345,0.129100529,0.109126984,0.096350139,0.086963097,0.078125,0.071796633,0.064640769,0.056338028,0.045917471,0.034210526,0.032266458,0.033615819,0.016671298,0.015038444,0.014185111,0.014492754,0.016110422,0.025454545,0.018446181,0.015873016,0.013928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467857143,0.439683601,0.437547348,0.412291484,0.434974981,0.377156929,0.384615385,0.366691376,0.368369675,0.322990705,0.323796296,0.317478355,0.25,0.26929324,0.250390625,0.277307692,0.22972973,0.2,0.200241935
NGA36982,Unknown,0.162899263,0.14895119,0.133333333,0.129520697,0.122009569,0.117014342,0.097391599,0.089647914,0.075614637,0.068729334,0.056623932,0.051397755,0.042403356,0.04109589,0.031318816,0.028571429,0.015625,0.016949153,0.014492754,0.013333333,0.014084507,0.015234375,0.014472901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469017551,0.40751634,0.375370763,0.38244324,0.350046296,0.37,0.351658477,0.339090909,0.323637898,0.274046365,0.271628151,0.246660959,0.235294118,0.289,0.225688459,0.19458451,0.21875,0.186713872,0.145054348
CIV15400,Unknown,0.161677358,0.14870094,0.132441531,0.131838831,0.114285714,0.105794206,0.096006144,0.083333333,0.074464154,0.064532917,0.052982456,0.051948052,0.038961039,0.043797954,0.03125,0.026846847,0.014705882,0.016001024,0.014492754,0.014285714,0.015828303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469017551,0.456244779,0.418727273,0.402919601,0.368469786,0.406670673,0.351758744,0.328482587,0.311128776,0.306626143,0.288671875,0.283501536,0.264686033,0.314453263,0.24673913,0.232992295,0.234663166,0.220904902,0.221005733
GNB23732,Unknown,0.154513889,0.142881242,0.129451194,0.13238157,0.115113872,0.103896104,0.089647914,0.085365854,0.072463768,0.06622807,0.052982456,0.049590164,0.039217362,0.029631255,0.02485335,0.017241379,0.015151515,0.013888889,0.014492754,0.037974684,0.031677019,0.018143939,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452239911,0.451686217,0.418238636,0.408450704,0.37037037,0.333333333,0.35,0.328255208,0.311480732,0.256363499,0.285714286,0.253164557,0.322849462,0.261014493,0.212925205,0.207057471,0.17778481,0.197313045,0.145208729
MDG27873,Unknown,0.165422886,0.144832189,0.14084507,0.123076923,0.108932103,0.090909091,0.089552239,0.076935723,0.071428571,0.058608059,0.049590164,0.04027027,0.031778058,0.028571429,0.016817411,0.014599318,0.013888889,0.0125,0.014492754,0.024759615,0.014894705,0.014885572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441300905,0.406884058,0.389025822,0.389880952,0.350340909,0.345802557,0.390859375,0.347387821,0.34497313,0.360036145,0.273744912,0.355263158,0.333950617,0.333445946,0.303949011,0.282142857,0.279185654,0.295608108,0.247372984
TZA46473,Unknown,0.152146465,0.138675214,0.132240437,0.122454646,0.118421053,0.106060606,0.095890411,0.080863121,0.069498069,0.069444444,0.055555556,0.050423729,0.044786096,0.035725678,0.029850746,0.021911422,0.016666667,0.015388258,0.014492754,0.028677536,0.01693526,0.013509009,0.014705882,0.013175676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561715643,0.527854938,0.550762492,0.493478785,0.492934783,0.4878125,0.50130597,0.5005,0.474668386,0.492935918,0.523000233,0.520791822,0.48175,0.493333333,0.465178571,0.425,0.408114035,0.467953149,0.412635261
MOZ33212,Unknown,0.170431976,0.153194263,0.139756944,0.12,0.120606061,0.095242503,0.091608392,0.074693423,0.07299659,0.061072261,0.060153777,0.053333333,0.036038961,0.031754032,0.025,0.026846847,0.014492754,0.015038444,0.014492754,0.030684932,0.02506816,0.028965095,0.015607509,0.016129032,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4925,0.442307692,0.436962482,0.435024155,0.453125,0.38372093,0.384615385,0.359375,0.329203297,0.283635394,0.273200758,0.295787689,0.265581364,0.275733696,0.24197684,0.254526926,0.222435897,0.219579946,0.228857143
TZA46598,Unknown,0.165525114,0.154929577,0.137147335,0.137241055,0.116110549,0.117857143,0.104500891,0.088893766,0.081081081,0.071428571,0.063717532,0.057580779,0.048783712,0.037974684,0.035714286,0.028169014,0.026491228,0.013986698,0.014492754,0.031687675,0.01752193,0.017478397,0.024676484,0.014492754,0.014676073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500961538,0.52238806,0.478043478,0.414669088,0.40278296,0.397884615,0.424242424,0.42747541,0.408940972,0.393465712,0.360730253,0.328482587,0.315299539,0.303929122,0.3334375,0.275452586,0.303115836,0.281017544,0.231349206
NGA36875,Unknown,0.197449643,0.18412943,0.153846154,0.161726242,0.133338231,0.121621622,0.105128205,0.094044811,0.085230024,0.085378551,0.060275962,0.058397272,0.053342817,0.044446883,0.044117647,0.027031963,0.016666667,0.014925373,0.014495798,0.013333333,0.026703464,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.754034091,0.776626205,0.776352339,0.740435775,0.758999267,0.776315789,0.746928571,0.757580483,0.755511978,0.709498616,0.715018315,0.718014706,0.688465007,0.6960639,0.667142857,0.68297619,0.697104978,0.676701681
MOZ33149,Unknown,0.172670807,0.161963434,0.148871878,0.13565733,0.12,0.120725543,0.111111111,0.085714286,0.082079497,0.072478992,0.066120219,0.051285798,0.048861229,0.038348444,0.03125,0.026846847,0.018874644,0.014285714,0.014495798,0.041666667,0.026307245,0.029411765,0.015607509,0.013356164,0,0.011607143,0,0,0,0,0,0,0,0,0,0,0,0,0.463117284,0.492723881,0.392664931,0.48502886,0.389540567,0.388206694,0.388278844,0.362171053,0.371021907,0.364069264,0.334051724,0.312523321,0.31827812,0.290337243,0.295332037,0.281476815,0.337827337,0.282291667,0.258373206
ETH18689,Unknown,0.176073132,0.165300546,0.165300546,0.141741071,0.127393703,0.125791139,0.109232955,0.094044811,0.093028846,0.064004096,0.070588235,0.052631579,0.038972431,0.041103604,0.029411765,0.028985507,0.017095266,0.015749008,0.014495798,0.01561899,0.03440194,0.026666667,0.015607509,0.014280684,0.013356164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515697338,0.5,0.500204918,0.465545977,0.436898361,0.416964286,0.429742389,0.393455042,0.404366438,0.366457529,0.355689964,0.309973909,0.311298328,0.303115836,0.303246753,0.262615207,0.241377049,0.28188004,0.234375
CMR07553,Unknown,0.167840376,0.14870094,0.136986301,0.124038462,0.110243056,0.103962944,0.086959877,0.076340326,0.068030359,0.060606061,0.057556936,0.043221393,0.045376565,0.04027027,0.032258065,0.027783137,0.027984344,0.014815628,0.01450494,0.015140374,0.013541667,0.014338235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447774061,0.440677966,0.424956589,0.391899098,0.40280644,0.370967742,0.360904708,0.350110759,0.333333333,0.305871212,0.303224816,0.290640274,0.240653091,0.260330087,0.254804433,0.233548387,0.225400128,0.202992278,0.150737253
TZA46633,Unknown,0.152338256,0.14625,0.129032258,0.117647059,0.106904762,0.101449275,0.083953033,0.074626866,0.061633428,0.058397272,0.047247024,0.045464983,0.038961039,0.030769231,0.029631255,0.016393443,0.014285714,0.014389234,0.014599318,0.016082949,0.03125,0.023255814,0.014070232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518599034,0.456659919,0.429395604,0.433731884,0.378841991,0.406699811,0.350441176,0.328879412,0.328128014,0.351060487,0.286525974,0.250694444,0.296880282,0.289122807,0.242945135,0.206896552,0.197535211,0.186496642,0.122997712
TCD10720,Unknown,0.174044734,0.157142857,0.150898052,0.145044413,0.122514071,0.116794544,0.111111111,0.098076923,0.092820513,0.081081081,0.06557377,0.053333333,0.04412719,0.042253521,0.040547945,0.030076888,0.015268065,0.017246506,0.014599318,0.016019924,0.016368222,0.013480554,0.012341772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737912578,0.646306262,0.581277509,0.564278377,0.596375948,0.642686298,0.550177557,0.549793425,0.51282673,0.5184375,0.545986842,0.53125,0.579,0.559005376,0.476475694,0.506702899,0.468571429,0.574097222,0.47603125
