IUID,Endemicity,Prev_Year2000,Prev_Year2001,Prev_Year2002,Prev_Year2003,Prev_Year2004,Prev_Year2005,Prev_Year2006,Prev_Year2007,Prev_Year2008,Prev_Year2009,Prev_Year2010,Prev_Year2011,Prev_Year2012,Prev_Year2013,Prev_Year2014,Prev_Year2015,Prev_Year2016,Prev_Year2017,Prev_Year2018,Lower_Bound_Year2000,Lower_Bound_Year2001,Lower_Bound_Year2002,Lower_Bound_Year2003,Lower_Bound_Year2004,Lower_Bound_Year2005,Lower_Bound_Year2006,Lower_Bound_Year2007,Lower_Bound_Year2008,Lower_Bound_Year2009,Lower_Bound_Year2010,Lower_Bound_Year2011,Lower_Bound_Year2012,Lower_Bound_Year2013,Lower_Bound_Year2014,Lower_Bound_Year2015,Lower_Bound_Year2016,Lower_Bound_Year2017,Lower_Bound_Year2018,Upper_Bound_Year2000,Upper_Bound_Year2001,Upper_Bound_Year2002,Upper_Bound_Year2003,Upper_Bound_Year2004,Upper_Bound_Year2005,Upper_Bound_Year2006,Upper_Bound_Year2007,Upper_Bound_Year2008,Upper_Bound_Year2009,Upper_Bound_Year2010,Upper_Bound_Year2011,Upper_Bound_Year2012,Upper_Bound_Year2013,Upper_Bound_Year2014,Upper_Bound_Year2015,Upper_Bound_Year2016,Upper_Bound_Year2017,Upper_Bound_Year2018
KEN54124,Unknown,0.138888889,0.126984127,0.105263158,0.096998208,0.086956522,0.070925553,0.064382426,0.051836095,0.037855266,0.034190532,0.028370221,0.016393443,0.015268065,0.014389234,0.012658228,0,0,0,0,0.044101662,0.028140464,0.017467582,0.015151515,0.011607143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353134041,0.324516129,0.317240566,0.319926075,0.296296296,0.259259259,0.231946332,0.210763158,0.192307692,0.163940543,0.15390625,0.13437924,0.146676471,0.125493421,0.104557979,0.086956522,0.0875,0.071626984,0.03125
KEN54093,Unknown,0.130508835,0.12347561,0.109232955,0.096385542,0.090970464,0.079545455,0.063660925,0.059850746,0.042892157,0.042857143,0.032795699,0.026846847,0.018350168,0.015625,0.013513514,0,0,0,0,0.028131455,0.014690348,0.018799452,0.013175676,0.011746988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388608099,0.4,0.346484375,0.353134041,0.320870968,0.274193548,0.295239165,0.210566188,0.196902473,0.150950066,0.158051846,0.173385965,0.173097826,0.144747453,0.114769861,0.101975123,0.088410364,0.089845078,0.034122276
KEN54087,Unknown,0.134328358,0.118145563,0.107179487,0.095811819,0.083333333,0.067567568,0.053939394,0.050013893,0.04,0.031498016,0.028169014,0.016393443,0.015625,0.013888889,0.012347561,0,0,0,0,0.017213571,0.015378788,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344479267,0.309436275,0.327886417,0.273601399,0.277394366,0.238142857,0.246205711,0.203477499,0.171573237,0.175530244,0.151022286,0.135612481,0.12683229,0.120675008,0.095321932,0.086956522,0.067,0.060038462,0.034000215
KEN54091,Unknown,0.15,0.126872345,0.117647059,0.104870385,0.103896104,0.089418977,0.07435047,0.078125,0.059262511,0.052090395,0.041960094,0.031754032,0.031009615,0.028577261,0.016129032,0.014492754,0,0,0,0.03441434,0.031193388,0.02888587,0.014487578,0.013500351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389166667,0.3805,0.354952117,0.363776224,0.363971684,0.294141755,0.287960299,0.291964286,0.254633431,0.243785714,0.22725,0.212544643,0.204174397,0.191904334,0.169530112,0.151203523,0.157547619,0.143131868,0.092819873
KEN54114,Unknown,0.163907734,0.153311966,0.134731747,0.130508835,0.1173938,0.100724638,0.083778817,0.076099537,0.08000512,0.067117117,0.053693694,0.045115332,0.04027027,0.032786885,0.025974026,0.018181818,0.014925373,0.013986698,0,0.01720717,0.01779533,0.016129032,0.014468273,0.01347688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431440678,0.4,0.403837719,0.365866174,0.355989122,0.329814647,0.303267045,0.334230769,0.322071286,0.275707177,0.27276393,0.261756757,0.286038961,0.234858909,0.238486141,0.218640351,0.207539683,0.206214746,0.174493623
KEN54253,Unknown,0.14599318,0.139140956,0.127016129,0.114285714,0.101470588,0.086581709,0.074078139,0.071008403,0.064516129,0.045804196,0.04412719,0.027777778,0.028169014,0.028991597,0.015504808,0.013423423,0.006329114,0,0,0.028985507,0.025384615,0.01747291,0.013879505,0,0.012662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400080645,0.421875,0.341901306,0.338991935,0.356711318,0.283730281,0.25823055,0.237906347,0.232336957,0.254176425,0.238191244,0.209115959,0.197311753,0.236515152,0.196845726,0.15595412,0.179421386,0.13458857,0.095897683
KEN54167,Unknown,0.145913978,0.138675214,0.117265088,0.111111111,0.1,0.086067019,0.076787117,0.068493151,0.054054054,0.048399688,0.039736842,0.027777778,0.023894183,0.016530055,0.014389234,0.014389234,0.013606072,0,0,0.015151515,0.015151515,0,0,0.012037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570684524,0.501059322,0.488540791,0.478924654,0.450528169,0.432732733,0.430528376,0.401363636,0.46047619,0.398104629,0.39453867,0.431065574,0.326940299,0.324752282,0.3409037,0.345655738,0.305748663,0.289302981,0.306999278
KEN54046,Unknown,0.242396313,0.228899953,0.214285714,0.20663583,0.197701149,0.19047619,0.176470588,0.168079096,0.148398398,0.140825321,0.132704403,0.124143836,0.107900208,0.102941176,0.096556317,0.086688137,0.07968254,0.067231638,0.066666667,0.063397299,0.070249273,0.044618255,0.050748146,0.027777778,0.027150925,0.014909382,0.016368222,0.013541667,0.010955056,0,0,0,0,0,0,0,0,0,0.450492424,0.409109538,0.41681338,0.420496894,0.403868814,0.393939394,0.352988615,0.351413721,0.333333333,0.324425171,0.303043831,0.281261004,0.261557377,0.229755717,0.22379386,0.232876712,0.195154617,0.179508197,0.139377915
KEN54111,Unknown,0.137931034,0.118644068,0.103448276,0.096137977,0.083835341,0.071428571,0.059850746,0.053342817,0.041381279,0.032266458,0.028991597,0.015640274,0.017246506,0.014185111,0,0,0,0,0,0.014487578,0.01512484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30553455,0.307986111,0.27875,0.256777232,0.244054878,0.259356725,0.231996047,0.190072523,0.180849359,0.171785714,0.164241294,0.132453209,0.139345238,0.129850427,0.098861136,0.102431231,0.084507042,0.058915441,0.032271285
KEN54036,Unknown,0.144927536,0.144949066,0.130152456,0.109482021,0.107247171,0.097567425,0.080046107,0.075498575,0.058823529,0.042555332,0.040547945,0.028571429,0.02739726,0.015877016,0.014705882,0.013606072,0,0,0,0.030724638,0.032232863,0.029401108,0.015135046,0.014275794,0.013153623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421875,0.409410511,0.365079365,0.360655738,0.354866047,0.295659463,0.296551072,0.250288462,0.26703125,0.242857143,0.242040943,0.215714286,0.196888024,0.155797717,0.190241662,0.155980603,0.125383772,0.122066996,0.08629053
KEN54037,Unknown,0.157632223,0.151549943,0.126872345,0.119942456,0.105882353,0.090629275,0.08554007,0.077935223,0.057556936,0.049180328,0.04412719,0.03125,0.026547117,0.017857143,0.017095266,0.015504808,0.005617978,0,0,0.023897202,0.015378788,0.014241071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.348,0.339622642,0.339065465,0.297061821,0.295599655,0.295894573,0.250288462,0.214313187,0.197477402,0.178107749,0.189034728,0.164419399,0.15297619,0.135826578,0.138521127,0.121762899,0.109270613,0.065623615
KEN54022,Unknown,0.14084507,0.12221432,0.109401709,0.095238095,0.090230665,0.07435047,0.061257036,0.055555556,0.038987342,0.030769231,0.026846847,0.017857143,0.015625,0.013986698,0.012345679,0,0,0,0,0.016122632,0.014700554,0.014280684,0.0121875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34522329,0.296464646,0.290322581,0.293103448,0.296497585,0.25,0.226043643,0.19643589,0.17318038,0.164179104,0.160800906,0.132402327,0.12700064,0.125323276,0.093865266,0.087055336,0.06805482,0.06779661,0.040013514
KEN54281,Unknown,0.159957059,0.144736842,0.131363244,0.111893584,0.101534581,0.091966173,0.086607143,0.074085366,0.077422577,0.058481532,0.044776119,0.033615819,0.029857398,0.029850746,0.015625,0.014389234,0.013072454,0,0,0.028955314,0.031172975,0.017508489,0.015140374,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428616637,0.373059322,0.346484375,0.352941176,0.35483871,0.310398707,0.301730353,0.25,0.230970149,0.232589286,0.203193934,0.197526803,0.178340282,0.153014528,0.138105947,0.141137503,0.138296318,0.135821811,0.105019958
KEN54148,Unknown,0.158281573,0.132953653,0.12987013,0.108108108,0.097372698,0.086161188,0.078536184,0.06155303,0.054063927,0.042857143,0.035929432,0.029850746,0.02739726,0.015625,0.01369863,0,0,0,0,0.031687675,0.015860806,0.014280684,0.0121875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350198413,0.342719298,0.309057487,0.279798265,0.263195565,0.263906534,0.262258065,0.223563218,0.255036657,0.19005616,0.183996914,0.176253133,0.151606583,0.176470588,0.129108338,0.105386798,0.126881023,0.12659954,0.080712366
KEN54145,Unknown,0.171240602,0.146692745,0.132931727,0.124228395,0.1125,0.097125533,0.090170279,0.078536184,0.057983193,0.059262511,0.046875,0.040064103,0.033342595,0.030769231,0.016001024,0.014925373,0.01369863,0,0,0.02814972,0.025378788,0.014044894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427842105,0.421891505,0.385964912,0.364028213,0.35483871,0.321428571,0.354922966,0.260869565,0.247310924,0.262755249,0.271186441,0.219018955,0.220062267,0.162795608,0.222300469,0.1696875,0.157380952,0.180599084,0.089552239
MDG27858,Unknown,0.156696429,0.126760563,0.126872345,0.111805556,0.095564253,0.08452381,0.075,0.065362269,0.066558442,0.056740443,0.049617277,0.036144578,0.033615819,0.026671408,0.020238095,0.015504808,0,0,0,0.01561899,0.029334365,0.012662338,0.014439077,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447280702,0.424910661,0.389166667,0.409836066,0.375484155,0.392189007,0.338680556,0.298979129,0.262341479,0.258216677,0.250231481,0.216853448,0.216764706,0.197325985,0.18219076,0.206966073,0.151606583,0.161693548,0.112728007
MDG27859,Unknown,0.162191781,0.137147335,0.131363244,0.115384615,0.106601732,0.105794206,0.087719298,0.07874504,0.06814488,0.059262511,0.056349206,0.050423729,0.041381279,0.031746032,0.028985507,0.019798137,0.018019481,0.015275187,0.014389234,0.013875,0.013175676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521015152,0.493880696,0.439919715,0.438169643,0.429495074,0.394476123,0.376097973,0.400546875,0.37318097,0.448105626,0.400616438,0.369210526,0.319693301,0.289151381,0.327299864,0.256465201,0.265130489,0.282054571,0.220670544
MDG27875,Unknown,0.160592498,0.142857143,0.129503106,0.117647059,0.1,0.098591549,0.080457291,0.078125,0.055555556,0.055699147,0.047667087,0.038342559,0.03030303,0.025478741,0.023542446,0.014925373,0.013888889,0.01242284,0,0.033235294,0.037439693,0.015596694,0.023493976,0.014275794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405405405,0.411887255,0.383618421,0.368455882,0.333333333,0.329423447,0.30579096,0.277142857,0.266861087,0.256955485,0.25827957,0.227412827,0.200333333,0.189034728,0.166885965,0.157965226,0.1971302,0.145803689,0.11701087
MDG27940,Unknown,0.201265823,0.192982456,0.186308162,0.180555556,0.159268293,0.147058824,0.151100042,0.139406208,0.125597324,0.107794362,0.100020412,0.091478697,0.082650273,0.075226244,0.080552466,0.066120219,0.051282051,0.049590164,0.043167702,0.042857143,0.029401108,0.028266979,0.015625,0.014772727,0.013541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539393939,0.522195652,0.495785318,0.482084507,0.467392824,0.46875,0.449609375,0.447096774,0.461734694,0.437830106,0.363807745,0.43046931,0.45179799,0.364371981,0.381509217,0.383586066,0.354210526,0.346984375,0.313133446
MDG27840,Unknown,0.175020886,0.155711207,0.153311966,0.143717728,0.123076923,0.117156863,0.112765535,0.092719298,0.088760504,0.07259552,0.073545317,0.064935065,0.055968689,0.044786096,0.045454545,0.031009615,0.026685643,0.027598021,0.025807526,0.031610276,0.028955314,0.014914558,0.017801339,0.012662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967767137,0.960230769,0.967754736,0.974553571,0.982471008,0.96671875,0.967802118,0.965621735,0.9615625,0.971448413,0.964316502,0.967779156,0.972275641,0.971868545,0.969729908,0.961438274,0.971457926,0.971868545,0.972222222
BDI06383,Unknown,0.330601093,0.321290323,0.303030303,0.286206078,0.286924939,0.29147926,0.271428571,0.265625,0.256016385,0.242833743,0.24,0.218349359,0.213224044,0.193789119,0.203389831,0.186902287,0.162790698,0.158657513,0.157894737,0.04223885,0.051153846,0.039448381,0.034991776,0.014705882,0.027832436,0.01369863,0.013356164,0.012820513,0,0,0,0,0,0,0,0,0,0,0.60384318,0.573655172,0.569791667,0.553446209,0.555608974,0.566666667,0.524520256,0.486458333,0.485884861,0.484427787,0.45287307,0.442622951,0.470023511,0.435707885,0.412758311,0.403208333,0.381077694,0.394090909,0.343822917
BDI06391,Unknown,0.286796537,0.273349938,0.262379227,0.238095238,0.231795688,0.235369318,0.220050215,0.220588235,0.212121212,0.194192377,0.194988479,0.191729323,0.18046133,0.161081081,0.158657513,0.154845155,0.146110057,0.135495829,0.146110057,0.053271186,0.03734375,0.033141026,0.01780754,0.016110422,0.015602022,0.015763547,0,0,0,0,0,0,0,0,0,0,0,0,0.562604167,0.51318609,0.507213419,0.492313433,0.483545082,0.481768388,0.5,0.470985692,0.436689074,0.442857143,0.434178781,0.428571429,0.394199778,0.378787879,0.380919575,0.390928819,0.364160839,0.327895815,0.270238095
BDI06393,Unknown,0.359104478,0.338461538,0.325224749,0.310910119,0.298648649,0.3,0.260777171,0.25862069,0.255025621,0.25,0.244044665,0.234493912,0.214285714,0.228087432,0.200133486,0.204623879,0.188405797,0.19448196,0.153043478,0.075729308,0.064441687,0.070033956,0.03504386,0.047415414,0.032176251,0.029380696,0.029401108,0.016129032,0.016877536,0.014772727,0,0,0,0,0,0,0,0,0.627313694,0.603166155,0.587737873,0.571785714,0.596730463,0.572229064,0.594160487,0.59664305,0.527487715,0.54672549,0.535502861,0.522931299,0.53425248,0.513566301,0.513703845,0.483895406,0.479401408,0.466693548,0.444977169
BDI06379,Unknown,0.237229437,0.223611111,0.202898551,0.197250281,0.186077482,0.169491525,0.165422886,0.145191041,0.147103825,0.128571429,0.119701493,0.114104882,0.096556317,0.085110664,0.080229885,0.071428571,0.068493151,0.055555556,0.052289815,0.044071044,0.045421123,0.031226326,0.028985507,0.01692865,0.028985507,0.014700554,0.013732394,0,0,0,0,0,0,0,0,0,0,0,0.452488119,0.424755382,0.416964286,0.383267091,0.381105991,0.370979263,0.333467742,0.314821157,0.315162795,0.285768398,0.26720339,0.257027979,0.219254186,0.193709677,0.191481805,0.180327869,0.150705687,0.137133072,0.084801032
BDI06419,Unknown,0.338348416,0.304292929,0.3,0.282917533,0.287903413,0.279411765,0.261715934,0.266145833,0.259147609,0.241901776,0.236842105,0.213655543,0.201694915,0.192253021,0.198360656,0.181818182,0.167840376,0.161677358,0.13986698,0.064331797,0.053136364,0.049886364,0.02852381,0.016104594,0.03440194,0.028975155,0.014487578,0.017213571,0,0,0,0,0,0,0,0,0,0,0.584615385,0.57147619,0.564516129,0.538709677,0.553331919,0.545707071,0.556223629,0.553846154,0.514285714,0.518961353,0.514319196,0.493150685,0.5,0.487116228,0.492753623,0.461637931,0.420024814,0.430855263,0.368469786
BDI06382,Unknown,0.409007353,0.4,0.384615385,0.370512821,0.372338114,0.355990783,0.354554656,0.351732014,0.351732014,0.355932203,0.339134383,0.328669276,0.333333333,0.319722222,0.310577819,0.307692308,0.294871795,0.28886693,0.285714286,0.217336269,0.194444444,0.210201429,0.19972973,0.17454844,0.203046875,0.180519279,0.178974692,0.184182728,0.176006192,0.171373626,0.191696446,0.195486815,0.202319101,0.199918033,0.188005997,0.159398197,0.177331697,0.233269231,0.611975124,0.583405172,0.573778081,0.554091592,0.54937917,0.540983607,0.582089552,0.533001998,0.5,0.536760513,0.500171233,0.507462687,0.500198413,0.464345238,0.46671875,0.457352217,0.431699299,0.417214912,0.35483871
BDI06405,Unknown,0.377085042,0.365466512,0.350877193,0.344006148,0.346410256,0.331050228,0.323303167,0.315068493,0.303413886,0.304347826,0.295104167,0.283333333,0.28147007,0.264883062,0.259766616,0.25342723,0.25,0.24,0.232876712,0.169298355,0.144451754,0.138448276,0.142454728,0.140813253,0.133333333,0.142619048,0.145266458,0.152529762,0.134056569,0.139441573,0.13612356,0.145150679,0.134272036,0.130399719,0.142694805,0.135536723,0.132218721,0.161226318,0.606073025,0.541061958,0.571494709,0.575342466,0.539589783,0.566953125,0.563712121,0.550802676,0.5,0.515849129,0.451861042,0.460376688,0.446029181,0.451612903,0.423239437,0.440153846,0.425041096,0.394023224,0.316632539
BDI06395,Unknown,0.371198157,0.359174679,0.345486111,0.349603175,0.333333333,0.327996926,0.30707196,0.300684932,0.287878788,0.278594771,0.289855072,0.276315789,0.271428571,0.255555556,0.245090489,0.236235119,0.240015361,0.232509785,0.218284693,0.145155446,0.136119102,0.134231019,0.134137709,0.119402985,0.134210526,0.136363636,0.107459016,0.10376349,0.103606394,0.106060606,0.126716549,0.099930556,0.102670279,0.109461255,0.094940476,0.109343328,0.075575965,0.119195688,0.602941176,0.544117647,0.538461538,0.550917561,0.528849206,0.566785714,0.523076923,0.532548701,0.5,0.4805,0.494,0.441911765,0.467337662,0.453125,0.443365534,0.440153846,0.406036789,0.376850764,0.344919018
BDI06406,Unknown,0.327444411,0.299253731,0.3,0.294117647,0.267661692,0.254237288,0.25,0.233625856,0.218284693,0.213203463,0.201449275,0.191780822,0.19018283,0.176011265,0.164383562,0.150898052,0.13654661,0.128152493,0.095669935,0.081259199,0.072973228,0.082186167,0.079865672,0.058823529,0.04223885,0.046041667,0.0504782,0.052418731,0.030609756,0.027874625,0.016122632,0.024732143,0.013884132,0.025632911,0.013308642,0.014280684,0,0,0.575757576,0.533602941,0.562257576,0.536677438,0.544320676,0.529569328,0.500347222,0.484274194,0.445068027,0.451414743,0.431324194,0.433962264,0.421921345,0.400227273,0.380557257,0.370199772,0.353881579,0.366730769,0.289855072
BDI06412,Unknown,0.299253731,0.273349938,0.268656716,0.265625,0.25,0.254102771,0.227272727,0.217129387,0.217028986,0.201694915,0.196969697,0.176944972,0.173913043,0.164179104,0.160714286,0.1375,0.13487526,0.131965944,0.115663322,0.046822528,0.055396175,0.061388889,0.060424242,0.050847458,0.057047619,0.055166667,0.029390756,0.044759658,0.029850746,0.046790082,0.048313783,0.040930562,0.044713054,0.042158722,0.040501053,0.03125,0.042735081,0.058781513,0.525997813,0.494025974,0.484107527,0.478290649,0.458333333,0.446280488,0.426288056,0.402767659,0.397212998,0.386061552,0.394226044,0.351858372,0.339144838,0.320696721,0.298052651,0.260305585,0.265674516,0.253349206,0.180555556
BDI06414,Unknown,0.445299145,0.424657534,0.417910448,0.408492823,0.40625,0.388353582,0.386315789,0.378583129,0.38688172,0.373380351,0.371611722,0.380832282,0.357675906,0.347936508,0.340920097,0.328571429,0.338461538,0.324324324,0.315037594,0.256964286,0.255416667,0.23725871,0.197213622,0.199573171,0.226918778,0.234160786,0.218181818,0.205072464,0.203234662,0.208049242,0.193995098,0.207292877,0.212026515,0.192965587,0.181583072,0.159398197,0.185585317,0.222154472,0.636438152,0.639648535,0.666666667,0.623250065,0.613073603,0.619951159,0.618257576,0.578327047,0.537726751,0.569285714,0.546935519,0.537483538,0.522585934,0.492686567,0.492557214,0.483895406,0.474456522,0.464016018,0.405808424
BDI06407,Unknown,0.25342723,0.224014337,0.218223443,0.219883159,0.207106812,0.19160952,0.181830601,0.185714286,0.167455406,0.160355306,0.141812865,0.136798337,0.128801843,0.122454646,0.112676056,0.103448276,0.106666667,0.095067771,0.086716792,0.040540541,0.045454545,0.039793651,0.015849325,0.016129032,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0,0.486111111,0.514285714,0.456151961,0.453864407,0.462713606,0.43567937,0.426288056,0.397498259,0.413333333,0.38404723,0.384722222,0.366375587,0.352623585,0.343755411,0.339038232,0.279375,0.312564212,0.280767544,0.243910256
BDI06386,Unknown,0.160592498,0.146504065,0.116304348,0.116515837,0.1,0.101572095,0.08000512,0.076923077,0.057556936,0.056258902,0.044866071,0.042705167,0.033333333,0.026875902,0.022044574,0.015038444,0.01369863,0.011766334,0,0.017502089,0.029514314,0.01693526,0.023897202,0.014695378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360166667,0.357272257,0.342475538,0.305833333,0.306776434,0.288015152,0.239700704,0.222404372,0.210771632,0.18337963,0.209677419,0.181960227,0.160972744,0.158114035,0.145484848,0.119879449,0.106225992,0.102051093,0.056358149
BDI06408,Unknown,0.129503106,0.111111111,0.096022129,0.08697479,0.075378788,0.068729334,0.054424287,0.046164773,0.042261905,0.03030303,0.024706421,0.015877016,0.014815628,0,0,0,0,0,0,0.013875,0.014052907,0.012037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262355352,0.258151365,0.244017001,0.241947703,0.229808404,0.210647773,0.205907708,0.2,0.17751454,0.137023182,0.143052838,0.109747866,0.098553154,0.09380351,0.091001229,0.080645161,0.066712329,0.046893601,0.027447623
NGA36339,Unknown,0.148397357,0.122144522,0.117647059,0.104500891,0.083333333,0.084507042,0.071858864,0.051503095,0.048399688,0.040540541,0.032258065,0.028370221,0.015749008,0.01379376,0.006493506,0,0,0,0,0.015373134,0.014690348,0.014271037,0.014253247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416733871,0.388194275,0.397619048,0.348085659,0.322465194,0.324034926,0.28125,0.269083156,0.254634437,0.236140537,0.225688459,0.183163984,0.2,0.15545977,0.15687751,0.144834637,0.10296505,0.113167065,0.093759191
NGA36629,Unknown,0.145555556,0.125992063,0.112159329,0.096803882,0.089079917,0.082762557,0.067231638,0.064004096,0.05023119,0.036685995,0.033615819,0.024845679,0.017549261,0.014084507,0.013513514,0.012501953,0,0,0,0.012662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338707983,0.364898173,0.31147541,0.314814815,0.282686492,0.239700704,0.218241979,0.229679583,0.196881404,0.164510111,0.164112381,0.173103448,0.163997509,0.15084638,0.136426768,0.132468775,0.112681736,0.10296505,0.06025933
NGA36346,Unknown,0.145555556,0.139795692,0.127594628,0.112676056,0.096006144,0.089758343,0.07874504,0.061257036,0.060606061,0.055175038,0.04,0.035098522,0.032539683,0.02739726,0.017095266,0.014709063,0.01282262,0,0,0.029401108,0.037962816,0.016116431,0.014919886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403280296,0.413416667,0.386868421,0.348340961,0.320982143,0.338851658,0.329219409,0.267695154,0.24625,0.206806723,0.20015873,0.187559335,0.156312004,0.166730769,0.13559322,0.137311644,0.131384477,0.125648585,0.08958616
GHA21384,Unknown,0.165525114,0.157835145,0.143796992,0.125791139,0.116666667,0.115348064,0.103709394,0.084936448,0.0765625,0.06155303,0.056873315,0.045454545,0.033333333,0.029850746,0.029877369,0.026491228,0.015749008,0.014599318,0.014925373,0.029390756,0.028639657,0.01693526,0.014700554,0.013,0.013496188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437438919,0.443113839,0.428928571,0.41920544,0.379416627,0.377407287,0.360322132,0.350976231,0.32840229,0.322977667,0.288089226,0.27797619,0.275186741,0.23115942,0.26875848,0.210679825,0.230057915,0.179017857,0.163934426
NGA36578,Unknown,0.141741071,0.134328358,0.117647059,0.112676056,0.096774194,0.097222222,0.075961538,0.065362269,0.055362615,0.047631048,0.035714286,0.033707865,0.028985507,0.014185111,0.015625,0.01242284,0,0,0,0.014079617,0.014690348,0.014487578,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401111111,0.394061103,0.349494949,0.312604167,0.300454545,0.294141755,0.293534483,0.269880952,0.23960455,0.227651515,0.220629085,0.190006386,0.213114754,0.158928571,0.170016142,0.138472222,0.119448213,0.109497768,0.068632674
ETH19192,Unknown,0.186440678,0.189564428,0.173968254,0.15942029,0.144927536,0.125992063,0.122762951,0.114296081,0.104754441,0.091507177,0.090144928,0.084626402,0.069047619,0.061737805,0.059754738,0.042857143,0.030769231,0.030776515,0.033333333,0.046071429,0.040452953,0.033306452,0.027018018,0,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567164179,0.501953125,0.518217166,0.480916667,0.447686567,0.451103286,0.437527412,0.443452381,0.428886555,0.431507937,0.453363636,0.444527363,0.36431108,0.349193017,0.342857143,0.286679537,0.271921338,0.278733507,0.253737266
NGA36927,Unknown,0.130434783,0.119402985,0.1,0.090909091,0.078125,0.07194617,0.057556936,0.044776119,0.045804196,0.030076888,0.027777778,0.018874644,0.015504808,0.013423423,0,0,0,0,0,0.0280977,0.029411765,0.015866815,0.014130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372142857,0.357214286,0.343051948,0.316686508,0.354922966,0.328599958,0.239598245,0.250083333,0.210771632,0.17481556,0.183610755,0.192145032,0.190714286,0.155240472,0.129322077,0.105091478,0.092573529,0.101879815,0.068619057
NGA36912,Unknown,0.132843137,0.117647059,0.103962944,0.087867647,0.083333333,0.073529412,0.06037415,0.051615052,0.044776119,0.031257631,0.026153846,0.02138009,0.015151515,0.01369863,0,0,0,0,0,0.0133125,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338954057,0.280087761,0.250634058,0.22981982,0.207052007,0.215681818,0.205907708,0.197045455,0.172430371,0.138461538,0.147149476,0.123653755,0.112949498,0.092110324,0.071957672,0.088302139,0.072857143,0.089621125,0.030833333
NGA37077,Unknown,0.151100042,0.138675214,0.124038462,0.116883117,0.097391599,0.092206478,0.078278186,0.064725597,0.052982456,0.049180328,0.038218111,0.033634822,0.027973396,0.016129032,0.014815628,0.014285714,0,0,0,0.029401108,0.01407486,0.014468273,0.016646825,0.012662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0.362318841,0.351342576,0.319444444,0.348522727,0.301772124,0.285879121,0.274261787,0.265802557,0.216453538,0.220707332,0.182111437,0.200194805,0.15942029,0.142962185,0.1449063,0.118663041,0.108227986,0.073675303
NGA37064,Unknown,0.141741071,0.132843137,0.113924051,0.110184182,0.092307692,0.081989247,0.076923077,0.062114198,0.055175038,0.048783712,0.035714286,0.033520599,0.026144908,0.015154994,0.015625,0.01369863,0.013606072,0,0,0.041418651,0.027435446,0.015591518,0.014280684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452822581,0.500227273,0.412714286,0.421782609,0.394734315,0.394677986,0.347599638,0.281975474,0.300376712,0.289388086,0.229283217,0.281894264,0.228679061,0.204420849,0.240746032,0.206612163,0.230870544,0.191964286,0.184771127
ETH18612,Unknown,0.166666667,0.151421065,0.141851107,0.125,0.110500611,0.105572139,0.096973259,0.083333333,0.07259552,0.066666667,0.058397272,0.053571429,0.035401003,0.031498016,0.029631255,0.017857143,0.014285714,0.013986698,0.013423423,0.029401108,0.016374232,0.029401108,0.015866815,0.014482547,0.013732394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484397978,0.439396285,0.400384615,0.396793728,0.364090909,0.350266393,0.33359375,0.33847577,0.338862625,0.297453125,0.276692547,0.287725829,0.238265306,0.22251773,0.214285714,0.196986607,0.171206696,0.197610664,0.177368143
