IUID,Endemicity,Prev_Year2000,Prev_Year2001,Prev_Year2002,Prev_Year2003,Prev_Year2004,Prev_Year2005,Prev_Year2006,Prev_Year2007,Prev_Year2008,Prev_Year2009,Prev_Year2010,Prev_Year2011,Prev_Year2012,Prev_Year2013,Prev_Year2014,Prev_Year2015,Prev_Year2016,Prev_Year2017,Prev_Year2018,Lower_Bound_Year2000,Lower_Bound_Year2001,Lower_Bound_Year2002,Lower_Bound_Year2003,Lower_Bound_Year2004,Lower_Bound_Year2005,Lower_Bound_Year2006,Lower_Bound_Year2007,Lower_Bound_Year2008,Lower_Bound_Year2009,Lower_Bound_Year2010,Lower_Bound_Year2011,Lower_Bound_Year2012,Lower_Bound_Year2013,Lower_Bound_Year2014,Lower_Bound_Year2015,Lower_Bound_Year2016,Lower_Bound_Year2017,Lower_Bound_Year2018,Upper_Bound_Year2000,Upper_Bound_Year2001,Upper_Bound_Year2002,Upper_Bound_Year2003,Upper_Bound_Year2004,Upper_Bound_Year2005,Upper_Bound_Year2006,Upper_Bound_Year2007,Upper_Bound_Year2008,Upper_Bound_Year2009,Upper_Bound_Year2010,Upper_Bound_Year2011,Upper_Bound_Year2012,Upper_Bound_Year2013,Upper_Bound_Year2014,Upper_Bound_Year2015,Upper_Bound_Year2016,Upper_Bound_Year2017,Upper_Bound_Year2018
AGO02049,Unknown,0.056740443,0.051615052,0.048980408,0.048387097,0.051290482,0.05371305,0.044776119,0.049834574,0.043797954,0.047058824,0.040540541,0.042253521,0.041666667,0.041103604,0.037773202,0.033333333,0.027212144,0.034686126,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333802817,0.329154503,0.32122093,0.329640152,0.305238676,0.318888433,0.329140927,0.313440152,0.296527778,0.328690476,0.304238329,0.329732238,0.310917253,0.31697127,0.308090909,0.337477306,0.319869565,0.341848538,0.316624896
AGO02050,Unknown,0.125791139,0.105661882,0.111805556,0.115942029,0.114835165,0.117647059,0.115942029,0.107142857,0.107179487,0.107120102,0.094594595,0.109565549,0.112517803,0.114942529,0.112903226,0.120810811,0.1125,0.116472868,0.121051775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370148026,0.383606638,0.400015334,0.375764706,0.391563678,0.379707792,0.388946078,0.365044643,0.392987805,0.365933063,0.315326456,0.299264706,0.312520129,0.301564945,0.314599194,0.354211403,0.327735314,0.377662037,0.320640244
AGO02051,Unknown,0.049390244,0.049081602,0.048289934,0.042179392,0.042857143,0.043167702,0.041666667,0.039473684,0.045548654,0.039473684,0.033707865,0.029198636,0.026144908,0.026846847,0.024691358,0.024691358,0.015827517,0.023669468,0.024540801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243412162,0.261790123,0.253780321,0.220707332,0.200555556,0.212415197,0.203129117,0.239623544,0.200952381,0.211888693,0.218120905,0.21932363,0.226835798,0.213342441,0.225730968,0.223062016,0.22088613,0.223275862,0.221134135
AGO02052,Unknown,0.051503095,0.048980408,0.046875,0.040540541,0.043478261,0.041103604,0.040540541,0.031754032,0.036363636,0.030117754,0.024099884,0.027031963,0.024250441,0.021276596,0.016949153,0.016666667,0.017241379,0.014190821,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253521127,0.283950617,0.285714286,0.3,0.265710187,0.263888889,0.227009977,0.229200426,0.220204327,0.204351553,0.243109668,0.26043379,0.224269498,0.260305585,0.246656785,0.219178082,0.21425,0.190285312,0.195102814
AGO02053,Unknown,0.051948052,0.049081602,0.047619048,0.04485997,0.043956044,0.042857143,0.045115332,0.045115332,0.046606335,0.041381279,0.036585366,0.035714286,0.04109589,0.039473684,0.038961039,0.036811201,0.034883721,0.038711289,0.029418127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291763566,0.273044244,0.289679487,0.246845479,0.240265391,0.276766975,0.280302771,0.296216103,0.273051948,0.250189394,0.301195652,0.303673724,0.312911184,0.283680556,0.278638664,0.248420236,0.271013514,0.228098765,0.272148148
AGO02063,Unknown,0.055583004,0.052289815,0.048289934,0.050632911,0.053333333,0.051282051,0.045868347,0.042253521,0.041381279,0.046164773,0.037737342,0.038461538,0.036363636,0.029925373,0.02967033,0.031009615,0.025503574,0.02739726,0.026666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446417016,0.41452381,0.414363636,0.400416667,0.433501412,0.395748565,0.389102564,0.422642563,0.39584695,0.415835457,0.421296296,0.403781558,0.42309322,0.4315625,0.451895546,0.432503975,0.390611062,0.34463739,0.373052993
AGO02064,Unknown,0.048199768,0.042857143,0.035534062,0.043478261,0.038230519,0.038724184,0.036700337,0.036811201,0.031498016,0.028778468,0.030550373,0.029411765,0.026846847,0.023689375,0.019047619,0.012987013,0.013160173,0.012348485,0.011911514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281253454,0.259986498,0.293652574,0.286696429,0.30553455,0.292787729,0.291282634,0.266177215,0.278577811,0.283420191,0.294232238,0.265060241,0.280618467,0.259404223,0.247604643,0.247620431,0.232577519,0.266690141,0.283738914
AGO02067,Unknown,0.042857143,0.043487395,0.042555332,0.038711289,0.039473684,0.036811201,0.035146616,0.028577261,0.031934614,0.027027027,0.025974026,0.02444842,0.025679012,0.025,0.024096386,0.014599318,0.013986698,0.014815628,0.01379901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438825832,0.395484859,0.370804729,0.377565299,0.364292763,0.403716678,0.38674216,0.389631783,0.3736961,0.363944746,0.371875,0.388803384,0.361639344,0.365567766,0.334589041,0.38287037,0.307746479,0.343436432,0.338244131
AGO02070,Unknown,0.051178525,0.051956815,0.048980408,0.045727724,0.047065338,0.049382716,0.041960094,0.039473684,0.040540541,0.04,0.036811201,0.028985507,0.026315789,0.025320513,0.025320513,0.025974026,0.019690974,0.023959828,0.025645241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2335,0.214928571,0.235749793,0.250256849,0.233907993,0.256859577,0.236129386,0.246660959,0.230970149,0.253526382,0.257236025,0.246724241,0.243627679,0.246724241,0.246560675,0.260945048,0.260346071,0.26703125,0.229442771
AGO02072,Unknown,0.216216216,0.202702703,0.203144191,0.198684211,0.210101868,0.207107843,0.195921631,0.203773585,0.194444444,0.189791134,0.185185185,0.187536232,0.194783198,0.181818182,0.183766234,0.178593335,0.161105494,0.158312448,0.145913978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713443936,0.704788557,0.72049956,0.690049342,0.718682432,0.708036924,0.702065217,0.713735119,0.744870095,0.747066996,0.758011364,0.743979577,0.750347222,0.739639516,0.748445274,0.728056426,0.778270042,0.789736842,0.77696284
AGO02073,Unknown,0.141321045,0.157142857,0.143717728,0.135802469,0.122807018,0.124228395,0.127665996,0.131578947,0.126141384,0.127445552,0.125,0.134146341,0.131006865,0.135125344,0.138461538,0.121416871,0.128571429,0.134661836,0.126785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648985801,0.615342262,0.627584877,0.653402033,0.628975564,0.588233766,0.617261905,0.615720738,0.614547196,0.618257127,0.657534247,0.636476265,0.634761025,0.620268219,0.662966721,0.67744186,0.680957397,0.670588235,0.630801472
AGO02074,Unknown,0.164583333,0.161527514,0.158281573,0.155494505,0.147515528,0.144009217,0.144578313,0.141851107,0.13772392,0.150684932,0.133251232,0.140964674,0.146055437,0.134328358,0.128469617,0.133967391,0.117652085,0.125,0.114104882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649436328,0.59025974,0.628205128,0.595424737,0.583721519,0.57655351,0.577585131,0.613625,0.577910959,0.584334416,0.594221244,0.559050472,0.574139971,0.571868885,0.5698725,0.571616541,0.547939024,0.569444444,0.581694899
AGO02085,Unknown,0.057721139,0.053693694,0.049081602,0.045983087,0.043650794,0.042403356,0.036144578,0.030536131,0.029198636,0.030769231,0.028174603,0.026666667,0.027973396,0.025316456,0.025978408,0.020381526,0.024422934,0.025641026,0.025316456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367088608,0.373333333,0.449275362,0.402601912,0.390562432,0.343312604,0.317460317,0.358208955,0.380952381,0.304362591,0.328571429,0.299486335,0.333333333,0.32422496,0.342857143,0.302049902,0.289637042,0.286904762,0.292329545
AGO02086,Unknown,0.053333333,0.052640693,0.046536797,0.047338936,0.044117647,0.037974684,0.037980769,0.036634401,0.03125,0.036165577,0.028985507,0.031544958,0.035960379,0.033917683,0.029857398,0.027777778,0.028219396,0.026315789,0.025316456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397590361,0.379535061,0.424052288,0.412951389,0.418918919,0.379467126,0.391283259,0.38372093,0.371622475,0.369675643,0.359431217,0.369078947,0.371636528,0.345390927,0.365332284,0.376980345,0.377433077,0.359481534,0.351449147
AGO02087,Unknown,0.050316456,0.052631579,0.042553191,0.043478261,0.043487395,0.044117647,0.04412719,0.041674706,0.039473684,0.041381279,0.036144578,0.035338137,0.041674706,0.040540541,0.029236022,0.027777778,0.028985507,0.027777778,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367851151,0.37345122,0.424173061,0.403020833,0.403417694,0.345284553,0.319279907,0.359189629,0.367435202,0.356624319,0.320214286,0.338375709,0.334285714,0.342011632,0.343901099,0.329946184,0.338176003,0.333333333,0.319011057
AGO02088,Unknown,0.086813187,0.082650273,0.082794062,0.077935223,0.082762557,0.075949367,0.076923077,0.077422577,0.083333333,0.076923077,0.077422577,0.081418471,0.077935223,0.082762557,0.08,0.077422577,0.08,0.082079497,0.073801743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512195122,0.475,0.480519481,0.527777778,0.486486486,0.507042254,0.552631579,0.518987342,0.5,0.453488372,0.472759418,0.439747191,0.462400655,0.440884861,0.46117029,0.440742424,0.444444444,0.404299007,0.422535211
AGO02089,Unknown,0.070436508,0.072463768,0.077422577,0.070505385,0.081636431,0.075378788,0.074074074,0.06993349,0.078023539,0.076923077,0.071858864,0.079473684,0.070505385,0.070588235,0.070436508,0.064838167,0.067117117,0.058823529,0.06557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611265432,0.623829944,0.656125084,0.634207746,0.584558824,0.591163261,0.509855072,0.549170173,0.526682075,0.556051587,0.483234742,0.535789474,0.631731503,0.61722973,0.563425525,0.595170611,0.546539235,0.596872587,0.536590055
AGO02090,Unknown,0.054424287,0.062114198,0.053333333,0.043854033,0.04590941,0.042857143,0.039473684,0.040547945,0.038461538,0.044446883,0.042857143,0.040540541,0.044505495,0.046153846,0.038961039,0.038461538,0.0375,0.029631255,0.026144908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358154045,0.297831501,0.294963235,0.305767045,0.304181945,0.345284553,0.305542614,0.313269231,0.353294862,0.356624319,0.3005,0.338375709,0.317180451,0.31884058,0.294117647,0.258948864,0.286407249,0.262779958,0.292251712
AGO02091,Unknown,0.045977011,0.043275218,0.040540541,0.040833333,0.038724184,0.03306686,0.030578898,0.028370221,0.026315789,0.028571429,0.028778468,0.027222222,0.024548193,0.024096386,0.016393443,0.015625,0.023037204,0.024540801,0.013160173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253521127,0.188182796,0.25,0.194655797,0.209876543,0.194108682,0.24245338,0.182026737,0.214831349,0.190165981,0.209768817,0.191464626,0.192890079,0.228939898,0.229319853,0.235430283,0.207309244,0.213654542,0.231728588
AGO02092,Unknown,0.043478261,0.044446883,0.039736842,0.044466403,0.039473684,0.037974684,0.036822289,0.033333333,0.029850746,0.032258065,0.033333333,0.032786885,0.032258065,0.030769231,0.02741784,0.027777778,0.029411765,0.025641026,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450704225,0.467741935,0.484375,0.467741935,0.444600939,0.451183608,0.463768116,0.443956767,0.493150685,0.513513514,0.423343373,0.414711331,0.394507042,0.407611833,0.387179487,0.384643334,0.398029789,0.379074279,0.388235294
AGO02093,Unknown,0.052640693,0.051282051,0.046164773,0.03875,0.038255361,0.033370412,0.031746032,0.028370221,0.027619048,0.029644269,0.014084507,0.015151515,0.014925373,0.015038444,0.015772479,0.01282262,0.015749008,0.013986698,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288669107,0.291666667,0.358208955,0.232621047,0.227609195,0.257142857,0.267142857,0.253369534,0.294871795,0.256756757,0.235294118,0.202702703,0.298701299,0.342465753,0.315789474,0.346153846,0.392405063,0.363636364,0.355263158
AGO02094,Unknown,0.057971014,0.063696852,0.057556936,0.057971014,0.051948052,0.049412841,0.043961353,0.037974684,0.037523452,0.038961039,0.038461538,0.037974684,0.041674706,0.046153846,0.0375,0.031513648,0.033031674,0.027973396,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367088608,0.373333333,0.444565217,0.402601912,0.390562432,0.343283582,0.317460317,0.358208955,0.380952381,0.303030303,0.328571429,0.256201971,0.333333333,0.341789492,0.342857143,0.346153846,0.314038573,0.286904762,0.315975565
AGO02096,Unknown,0.060240964,0.055441741,0.049382716,0.049281522,0.057417582,0.055175038,0.047058824,0.054794521,0.056338028,0.050632911,0.047619048,0.041976517,0.047619048,0.044776119,0.04,0.04027027,0.039736842,0.036811201,0.033776091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324269663,0.344630097,0.321396698,0.362853084,0.370303938,0.367526777,0.379868549,0.408495847,0.370813807,0.350091463,0.310091705,0.265553306,0.278603604,0.2640625,0.249512263,0.26290947,0.245396825,0.27735984,0.273642857
AGO02097,Unknown,0.051956815,0.052631579,0.044117647,0.045454545,0.042857143,0.042705167,0.042253521,0.048192771,0.041666667,0.03750586,0.031746032,0.033333333,0.036590808,0.031257631,0.027222222,0.027402402,0.026846847,0.025641026,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367088608,0.373333333,0.424173061,0.402777778,0.402985075,0.343283582,0.318678739,0.358316231,0.370634921,0.304665072,0.328571429,0.300199706,0.333445946,0.323664861,0.343874755,0.303424658,0.289123377,0.286904762,0.292708333
AGO02101,Unknown,0.058823529,0.057580779,0.054804805,0.050974026,0.048780488,0.050115087,0.046256684,0.039736842,0.040547945,0.036149826,0.028985507,0.029850746,0.031498016,0.033333333,0.025,0.023994253,0.024096386,0.020385396,0.024845679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383088235,0.329522304,0.334259259,0.3875,0.357901786,0.330846712,0.347821429,0.374416667,0.353675713,0.333841463,0.363996674,0.408450704,0.363363971,0.371468254,0.357142857,0.333433735,0.355592105,0.375040584,0.358449074
AGO02105,Unknown,0.046875,0.046875,0.043478261,0.037749288,0.033520599,0.028370221,0.028571429,0.026666667,0.027783137,0.025641026,0.021117609,0.025645241,0.015873016,0.014492754,0.013245614,0.013513514,0.012195122,0.012501953,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26551011,0.226081946,0.22084276,0.232937147,0.226240049,0.222916667,0.244318182,0.241139241,0.218269231,0.245930569,0.27075124,0.261950549,0.24752886,0.260483541,0.208190476,0.230913978,0.236992481,0.225191477,0.21335771
AGO02116,Unknown,0.043167702,0.041674706,0.040007112,0.042555332,0.039480519,0.036364972,0.037037037,0.03750586,0.037412587,0.027587519,0.027587519,0.024691358,0.014190821,0.013157895,0.013423423,0.014084507,0.014389234,0.006097561,0.012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313454158,0.289327957,0.290395581,0.303116637,0.303659539,0.296192782,0.308895149,0.276962025,0.325610233,0.315316781,0.314328335,0.292426397,0.266074346,0.30441681,0.250382653,0.245569862,0.243364662,0.232420367,0.242632067
AGO02119,Unknown,0.043167702,0.043487395,0.039473684,0.041960094,0.040547945,0.038461538,0.040007112,0.040818215,0.037303058,0.027777778,0.027973396,0.027777778,0.027402402,0.026144908,0.016287076,0.014084507,0.01370892,0.01379901,0.013245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203349905,0.181129062,0.197183099,0.1796875,0.181119792,0.179513889,0.180750274,0.194444444,0.19550706,0.1753125,0.183098592,0.169347826,0.183328819,0.169518072,0.172413793,0.137133072,0.190060793,0.165193498,0.160220779
AGO02122,Unknown,0.046875,0.04027027,0.037980769,0.029850746,0.033438897,0.026315789,0.030365769,0.027027027,0.027027027,0.025166192,0.016261237,0.017403148,0.015625,0.01369863,0.013157895,0.012820513,0.011764706,0.012828947,0.013072454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28019697,0.262462687,0.264488636,0.243716578,0.278645833,0.291782407,0.254953849,0.266666667,0.250466418,0.254118829,0.268513077,0.262586059,0.247429654,0.260483541,0.254619048,0.250271739,0.243035714,0.243330993,0.239779818
AGO02124,Unknown,0.057983193,0.055946792,0.057142857,0.04772296,0.053333333,0.047058824,0.041381279,0.039480519,0.040007112,0.036585366,0.033803085,0.032258065,0.02739726,0.029418127,0.021276596,0.027587519,0.025641026,0.026491228,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383508403,0.388888889,0.394366197,0.397058824,0.394637784,0.331800474,0.346823529,0.323076923,0.283994709,0.288526786,0.361445783,0.333333333,0.345679012,0.355263158,0.357305195,0.328881279,0.355592105,0.317959888,0.367286392
AGO02125,Unknown,0.052177858,0.051724138,0.044444444,0.039480519,0.040540541,0.03750586,0.037974684,0.027027027,0.027212144,0.026315789,0.015749008,0.016009221,0.014925373,0.014492754,0.014129353,0.013333333,0.013157895,0.01242284,0.005376344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19803137,0.207767949,0.212518975,0.227651515,0.254266432,0.230627111,0.230882353,0.261849315,0.211953299,0.264844992,0.272909091,0.257765568,0.246656785,0.200737705,0.218333333,0.246896956,0.229727656,0.193215241,0.235737066
AGO02126,Unknown,0.035504202,0.040547945,0.036149826,0.035504202,0.029850746,0.030769231,0.028985507,0.027783137,0.025974026,0.016133229,0.014925373,0.014599318,0.013423423,0.013335704,0.012195122,0.005813953,0.012660256,0.013250263,0.013335704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324121732,0.318677977,0.334328358,0.339065126,0.309926471,0.293330224,0.339278957,0.389015152,0.330755314,0.354117647,0.365883888,0.334926471,0.303066386,0.347933252,0.350434492,0.389166667,0.292167208,0.29151522,0.333450704
AGO02140,Unknown,0.064004096,0.06097561,0.057142857,0.05,0.052307692,0.047418631,0.045115332,0.039736842,0.042287076,0.039736842,0.033247375,0.037037037,0.030769231,0.030076888,0.027212144,0.026144908,0.024393872,0.02456299,0.019701214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366037361,0.4,0.420289855,0.397058824,0.393939394,0.320679692,0.330178571,0.320643939,0.325365854,0.343997713,0.352018787,0.3340625,0.341205357,0.337910945,0.363996674,0.389830508,0.39,0.385321101,0.405405405
AGO02148,Unknown,0.048199768,0.046875,0.042261905,0.037523452,0.039217362,0.038467861,0.038461538,0.035714286,0.033986175,0.026666667,0.026491228,0.028985507,0.025978408,0.026491228,0.024845679,0.013992172,0.013992172,0.013513514,0.012828947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240849315,0.240501986,0.235974265,0.250328947,0.262014493,0.251157407,0.261166008,0.24134851,0.243475855,0.253343284,0.268350072,0.253333333,0.247003335,0.250347222,0.22587773,0.237152011,0.259375,0.247300833,0.271934524
AGO02167,Unknown,0.05,0.050316456,0.047905909,0.042865891,0.042555332,0.039480519,0.038218111,0.032051282,0.03125,0.029850746,0.029418127,0.028191384,0.015749008,0.024110385,0.013513514,0.013515982,0.012989204,0.012347561,0.015154994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352431481,0.326890897,0.349362854,0.329640152,0.314457831,0.311867118,0.321607143,0.293462687,0.284048822,0.285943223,0.287671233,0.289299506,0.293746479,0.296497585,0.313961794,0.292638889,0.303682394,0.315789474,0.349653406
AGO02169,Unknown,0.046511628,0.05,0.042865891,0.046332737,0.04109589,0.03750586,0.031746032,0.029857398,0.026315789,0.028571429,0.027402402,0.019560358,0.015154994,0.01428863,0.015388258,0.006493506,0.012591067,0.013888889,0.012820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280191781,0.273200758,0.277433485,0.231884058,0.213666667,0.223095238,0.266666667,0.215257685,0.251121795,0.234340997,0.235294118,0.203349421,0.250288462,0.246004098,0.22483029,0.241044061,0.220904902,0.22240991,0.206175799
AGO02172,Unknown,0.048192771,0.049691358,0.051375878,0.049691358,0.045454545,0.045454545,0.041666667,0.035929432,0.04,0.030769231,0.028370221,0.025974026,0.015873016,0.01754386,0.015625,0.014285714,0.013423423,0.012987013,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240117371,0.219332433,0.222679325,0.188873106,0.193190982,0.210226645,0.195171569,0.190895813,0.2,0.185198413,0.175697464,0.169534632,0.191267189,0.197535211,0.194303375,0.194594595,0.189740211,0.198691024,0.246834416
AGO02190,Unknown,0.052708333,0.047533886,0.042555332,0.037737342,0.039473684,0.033994607,0.034190532,0.037980769,0.035401003,0.028571429,0.026491228,0.025974026,0.023959828,0.024250441,0.013701201,0.013333333,0.012195122,0.011634199,0.013160173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333802817,0.344262295,0.32122093,0.376623377,0.413333333,0.3463067,0.384659091,0.41025641,0.408873839,0.400869565,0.36078907,0.360769231,0.316097862,0.3625,0.371794872,0.342465753,0.36,0.355263158,0.36
AGO02191,Unknown,0.044776119,0.040540541,0.03750586,0.040547945,0.031024531,0.034421715,0.037974684,0.037037037,0.029211087,0.030536131,0.032002048,0.029411765,0.029631255,0.034371957,0.029850746,0.026315789,0.018181818,0.027402402,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295204918,0.28125,0.293462687,0.267421875,0.303081664,0.297018914,0.3005,0.291293192,0.283081003,0.281713105,0.286038961,0.275386156,0.300075758,0.282467532,0.287359914,0.267486583,0.246467391,0.267089552,0.284711715
AGO02193,Unknown,0.055175038,0.049412841,0.04494382,0.051064754,0.044036846,0.037268519,0.042253521,0.04027027,0.032866379,0.0375,0.033060109,0.02739726,0.026491228,0.026491228,0.025807526,0.025332692,0.014297386,0.013992172,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574314633,0.542205598,0.535178571,0.533981426,0.546401515,0.522386128,0.507692308,0.516195913,0.486071429,0.486904762,0.447239688,0.506799769,0.463423471,0.477676056,0.471655844,0.494028169,0.535211268,0.506518108,0.507489771
AGO02194,Unknown,0.053939394,0.047058824,0.043478261,0.04590941,0.040540541,0.032795699,0.03125,0.033060109,0.038218111,0.036590808,0.03030303,0.028594771,0.027783137,0.028985507,0.025645241,0.026846847,0.013072454,0.01369863,0.013606072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320544304,0.301622502,0.266947485,0.262534722,0.256639566,0.281686282,0.250416667,0.213921053,0.222510823,0.22150974,0.221492448,0.224256489,0.271492172,0.235661765,0.203107777,0.202540818,0.213882353,0.19790483,0.191475184
AGO02195,Unknown,0.060153777,0.055946792,0.051948052,0.054054054,0.045454545,0.045715778,0.045454545,0.0375,0.033247375,0.029411765,0.027777778,0.022599591,0.021505376,0.015038444,0.014084507,0.014084507,0.01369863,0.0122704,0.012292609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446840935,0.440349389,0.400606061,0.38827171,0.392082008,0.333455882,0.291991876,0.301180556,0.285755961,0.282986111,0.300480342,0.32602993,0.359063858,0.318763858,0.366417254,0.350091463,0.293566642,0.344223363,0.329814593
AGO02196,Unknown,0.051948052,0.046966912,0.043167702,0.048289934,0.042857143,0.042632137,0.039473684,0.041698842,0.036429202,0.036062378,0.030076888,0.025158228,0.024548193,0.017403148,0.01379376,0.01369863,0.012989204,0.012583096,0.012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488095238,0.540540541,0.485714286,0.492753623,0.463768116,0.333333333,0.342962081,0.347222222,0.356164384,0.319661458,0.339025987,0.304535865,0.333333333,0.318352273,0.32602993,0.32075,0.306894206,0.336973684,0.329157419
AGO02197,Unknown,0.050957481,0.047338936,0.049233253,0.045917471,0.044117647,0.041103604,0.040284787,0.039217362,0.037980769,0.039473684,0.029850746,0.028381643,0.027587519,0.030769231,0.027027027,0.024691358,0.024096386,0.014492754,0.014928699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237080473,0.240743671,0.203648005,0.226137229,0.2598644,0.243251906,0.224163534,0.213955716,0.239957554,0.236367754,0.21994863,0.250083333,0.208766234,0.195747717,0.225515411,0.207032607,0.196088058,0.18897192,0.2134375
AGO02198,Unknown,0.057721139,0.057142857,0.052289815,0.047173309,0.044117647,0.043478261,0.041960094,0.037037037,0.039736842,0.037268519,0.030076888,0.027587519,0.026491228,0.025807526,0.024096386,0.024540801,0.013888889,0.012987013,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490231092,0.460388514,0.486904762,0.493746471,0.465810277,0.338043478,0.346217542,0.349613095,0.358331703,0.258171442,0.257847461,0.279553571,0.286447964,0.297288931,0.26987395,0.300542444,0.333529535,0.322371032,0.333047628
AGO02200,Unknown,0.055555556,0.052631579,0.052982456,0.054054054,0.044786096,0.044444444,0.050957481,0.044610282,0.048884906,0.045454545,0.044117647,0.033925377,0.036364972,0.030536131,0.031009615,0.03030303,0.031513648,0.024691358,0.025316456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446809607,0.439867424,0.41744403,0.426619634,0.435517425,0.422679094,0.402313433,0.437633929,0.443149351,0.439908638,0.446428571,0.44947205,0.44655914,0.440494505,0.460943018,0.478996656,0.435024155,0.43070716,0.414011656
AGO02201,Unknown,0.055566274,0.055566274,0.052631579,0.054054054,0.046514423,0.044776119,0.041674706,0.043167702,0.044155844,0.045454545,0.041397031,0.039736842,0.038461538,0.037087912,0.0375,0.034090909,0.039535287,0.028191384,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342105263,0.361111111,0.397398212,0.346666667,0.324324324,0.276574213,0.291666667,0.253839673,0.338846154,0.31147541,0.269979296,0.268656716,0.290301003,0.288239896,0.380952381,0.377311939,0.353846154,0.297061821,0.303030303
AGO02202,Unknown,0.057144723,0.052982456,0.054424287,0.050316456,0.051948052,0.046875,0.046153846,0.042857143,0.041666667,0.045804196,0.042857143,0.0375,0.034250585,0.037268519,0.031009615,0.033898305,0.030090498,0.019202899,0.026144908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381578947,0.318957801,0.306438419,0.347953964,0.369550562,0.338514352,0.317510121,0.309770115,0.326751543,0.367696328,0.389387621,0.371231884,0.414584309,0.387488799,0.426642157,0.35899042,0.334701493,0.346412037,0.329674301
