"StateCode","Population","Regime","Prev_Year2000","Prev_Year2001","Prev_Year2002","Prev_Year2003","Prev_Year2004","Prev_Year2005","Prev_Year2006","Prev_Year2007","Prev_Year2008","Prev_Year2009","Prev_Year2010","Prev_Year2011","Prev_Year2012","Prev_Year2013","Prev_Year2014","Prev_Year2015","Prev_Year2016","Prev_Year2017","Prev_Year2018","Prev_Year2019"
"4802","773422.277030431","No MDA","0.0310319289228357","0.0309335956332771","0.0308577070156414","0.0307816132841204","0.0306981998418431","0.030625804606655","0.0305236567937539","0.0304044995571014","0.0297895215835576","0.0286591708361316","0.0272635959794974","0.0254872244822293","0.0170044508997601","0.0136801700312393","0.0132345372043978","0.00751825247884618","0.00769540444061208","0.00710786721511317","0.00641162389044245","0.00569425404064389"
"5344","727858.10025804","No MDA","0.0172107179454551","0.0170718972920489","0.0169483585345063","0.0168367967864234","0.0167050632416031","0.0165866325419229","0.0164444110754532","0.0160226385653408","0.0152742676185194","0.0144657368774937","0.0135916154810259","0.012724140525836","0.0119177675819645","0.0109698996049926","0.00982607223041905","0.0086150566609553","0.00504231261214749","0.0030984565597963","0.0021551519746315","0.00193005130859779"
"4805","1299395.09841079","No MDA","0.0749907345283941","0.0749280383643768","0.0749145485751943","0.0749221308491817","0.0749197753892432","0.0749102515450619","0.0748534605256514","0.0747722302719963","0.073376751183414","0.0709210977286533","0.0668239080739245","0.0610180898531994","0.0390387053625901","0.0293838184571963","0.0298719485776233","0.0192525176702711","0.0139116461704109","0.0138637211835445","0.0127910073355033","0.0114829949519489"
"2987","147781.443243867","No MDA","0.0155886246869578","0.0155067403099873","0.0154388839622721","0.0153806205608108","0.0153195417353937","0.0152623156201923","0.0151846943163826","0.0151054645978071","0.0150345301802096","0.0149434825599082","0.0148576242222111","0.0147637487578187","0.014467994437306","0.0141278846896032","0.0138623266953366","0.0133882863225885","0.0124339479958023","0.0113258818970223","0.0103792786362026","0.00940749931550723"
"2990","218637.897958549","No MDA","0.156816803981175","0.156822380552235","0.156954164416473","0.157069280758413","0.157178693230081","0.157257047580452","0.157228197782955","0.157168691366743","0.157102810240467","0.157012621301328","0.0989050733660596","0.0710710458531333","0.0512683522530835","0.0372758455326107","0.042384627752676","0.0426040312641151","0.0404983099786592","0.0378277764191126","0.0351386970323994","0.0324124198904734"
"255","1193064.35669412","No MDA","0.273382877917234","0.27343795297283","0.27366481104633","0.273854891835281","0.274038903660263","0.274210950782211","0.274293491127405","0.274280235067608","0.270907325307159","0.2648721004946","0.261623663173189","0.25751429794571","0.251174694405763","0.243993494377844","0.236614153722681","0.229724170484644","0.2226760539019","0.215615685849478","0.209235448002639","0.202782491352937"
"4800","1248062.99672377","No MDA","0.382156222129257","0.382304306655195","0.382661707673653","0.340472798077093","0.316375185099289","0.292272749619698","0.302929012711074","0.271402463496135","0.267696961798173","0.24970100796781","0.248573841324469","0.240579864028163","0.21322626073755","0.176339653709164","0.172311072041733","0.138198849480347","0.120111565414691","0.110275101155938","0.100138409470816","0.0921620608173199"
"3443","1499946.7991025","No MDA","0.293650546145848","0.293834754621706","0.294195221931169","0.294543094120403","0.294868549054103","0.295187028759123","0.295305327797358","0.295344457612403","0.291011085056464","0.283386390985053","0.26557150231328","0.224534855667171","0.173052660506219","0.179888590133109","0.151210597468185","0.096914697790306","0.102158740130577","0.0647485195992457","0.0447966450924274","0.047133655629644"
"3007","190750.034778837","No MDA","0.0340613318772027","0.0339819029094244","0.0339422467734203","0.0338982154201791","0.0338387764816556","0.0337722413756085","0.0336960758656023","0.0336055073580896","0.0335014108127209","0.0333755091732087","0.0191196341990037","0.0130598187279999","0.00902585526272782","0.00632993095367484","0.00705416068078149","0.00693846222362999","0.00647085779126703","0.00591241178636177","0.00538417343614948","0.00486561127286561"
"263","603727.188607494","No MDA","0.0113724955164778","0.011205335692851","0.0110451204064808","0.0109054986631724","0.0107763742415846","0.010652946493648","0.0104925924231437","0.0103488415311973","0.0100663711400536","0.00963697342554256","0.00919288805093584","0.00879219406995057","0.00827827199835272","0.00775698281834715","0.00717848039735357","0.00661473453843479","0.00609306351351864","0.00550953898257615","0.00531056914954394","0.00506127304842092"
"251","971535.539879322","No MDA","0.00645184582938631","0.00636210962751215","0.00626658883181305","0.00618368616660549","0.00610021303589025","0.00601776546430517","0.00591558589882448","0.00580546774225551","0.00562597817451798","0.00537112550458081","0.00508088105954446","0.00483068649887231","0.00452369475806852","0.00420585764441846","0.00385959739520614","0.00354988923640547","0.00323852022190367","0.00287916137656339","0.00281097380044711","0.00267833190936592"
